"Points:0","Points:1","Points:2","Pressure","Total_Pressure","Velocity:0","Velocity:1","Velocity:2"
-6,0.23759,0,7.6441,8.6936,1.4491,0,0
-6,0.28554,0,7.6438,8.9756,1.6321,0,0
-6,0.33349,0,7.644,9.2249,1.7782,0,0
-6,0.38144,0,7.6443,9.4256,1.8876,0,0
-6,0.42939,0,7.6444,9.5653,1.9601,0,0
-6,0.47734,0,7.645,9.6374,1.9959,0,0
-6,0.5253,0,7.645,9.6354,1.9949,0,0
-6,0.57325,0,7.6445,9.5594,1.9571,0,0
-6,0.6212,0,7.6443,9.416,1.8825,0,0
-6,0.66915,0,7.6438,9.212,1.7711,0,0
-6,0.7171,0,7.643,8.9596,1.6229,0,0
-6,0.76505,0,7.6411,8.6742,1.438,0,0
-6,0.813,0,7.6389,8.3828,1.2162,0,0
-6,0.86096,0,7.6414,8.1009,0.95769,0,0
12,0.27467,0,0,6.9494,3.7259,0.00088587,0
12,0.22947,0,0,6.9448,3.7256,-0.00099759,0
12,0.18427,0,0,6.6183,3.6388,-0.0020349,0
12,0.13907,0,0,5.3937,3.2883,-0.00072817,0
-6,0.096024,0,7.6373,7.8791,0.69443,0,0
-6,0.14169,0,7.6417,8.1135,0.97288,0,0
12,0.096024,0,0,3.5903,2.6801,0.0019194,0
12,0.40745,0,0,3.4188,2.6143,-0.00099345,0
12,0.36508,0,0,5.2507,3.242,0.00031393,0
-0.020112,1,0,6.6177,6.6177,0,0,0
0,1,0,6.6177,6.6177,0,0,0
-0.040208,1,0,6.6182,6.6182,0,0,0
-0.060292,1,0,6.6187,6.6187,0,0,0
-0.080365,1,0,6.6191,6.6191,0,0,0
-0.10043,1,0,6.6193,6.6193,0,0,0
-0.1205,1,0,6.619,6.619,0,0,0
-0.14057,1,0,6.6184,6.6184,0,0,0
-0.16064,1,0,6.6174,6.6174,0,0,0
-0.18071,1,0,6.6162,6.6162,0,0,0
-0.2008,1,0,6.615,6.615,0,0,0
-0.2209,1,0,6.6138,6.6138,0,0,0
-0.24102,1,0,6.6128,6.6128,0,0,0
-0.26116,1,0,6.612,6.612,0,0,0
-0.28132,1,0,6.6114,6.6114,0,0,0
-0.30152,1,0,6.6111,6.6111,0,0,0
-0.3218,1,0,6.6109,6.6109,0,0,0
-0.34214,1,0,6.6108,6.6108,0,0,0
-0.36254,1,0,6.6108,6.6108,0,0,0
-0.38287,1,0,6.611,6.611,0,0,0
-0.4031,1,0,6.6111,6.6111,0,0,0
-0.42329,1,0,6.6113,6.6113,0,0,0
-0.44344,1,0,6.6115,6.6115,0,0,0
-0.46357,1,0,6.6118,6.6118,0,0,0
-0.48368,1,0,6.612,6.612,0,0,0
-0.50364,1,0,6.612,6.612,0,0,0
0,0.98012,0,6.6176,6.6176,0,0,0
0,0.96094,0,6.6173,6.6173,0,0,0
0,0.94179,0,6.6167,6.6167,0,0,0
0,0.92263,0,6.616,6.616,0,0,0
0,0.90348,0,6.6153,6.6153,0,0,0
0,0.88433,0,6.6144,6.6144,0,0,0
0,0.86518,0,6.6134,6.6134,0,0,0
0,0.84603,0,6.6123,6.6123,0,0,0
0,0.82687,0,6.6112,6.6112,0,0,0
0,0.80769,0,6.6102,6.6102,0,0,0
0,0.78846,0,6.6096,6.6096,0,0,0
0,0.76917,0,6.6098,6.6098,0,0,0
0,0.74982,0,6.6116,6.6116,0,0,0
0,0.73043,0,6.6163,6.6163,0,0,0
0,0.71105,0,6.625,6.625,0,0,0
0,0.69169,0,6.639,6.639,0,0,0
0,0.67241,0,6.6599,6.6599,0,0,0
0,0.65318,0,6.6893,6.6893,0,0,0
0,0.63399,0,6.7284,6.7284,0,0,0
0,0.61483,0,6.778,6.778,0,0,0
0,0.59568,0,6.8356,6.8356,0,0,0
0,0.57653,0,6.8894,6.8894,0,0,0
0,0.55738,0,6.9043,6.9043,0,0,0
0,0.53823,0,6.7682,6.7682,0,0,0
0,0.51908,0,6.1459,6.1459,0,0,0
0,0.5,0,3.2613,3.2613,0,0,0
0.019808,0.5,0,0.55417,0.55417,0,0,0
0.039616,0.5,0,1.0353,1.0353,0,0,0
0.059424,0.5,0,1.7026,1.7026,0,0,0
0.079232,0.5,0,2.0989,2.0989,0,0,0
0.09904,0.5,0,2.3125,2.3125,0,0,0
0.11885,0.5,0,2.4438,2.4438,0,0,0
0.13869,0.5,0,2.5433,2.5433,0,0,0
0.15858,0.5,0,2.6303,2.6303,0,0,0
0.17855,0.5,0,2.7104,2.7104,0,0,0
0.19854,0.5,0,2.7847,2.7847,0,0,0
0.21849,0.5,0,2.8536,2.8536,0,0,0
0.23839,0.5,0,2.9178,2.9178,0,0,0
0.25822,0.5,0,2.9779,2.9779,0,0,0
0.27804,0.5,0,3.0345,3.0345,0,0,0
0.29784,0.5,0,3.0881,3.0881,0,0,0
0.31765,0.5,0,3.1387,3.1387,0,0,0
0.33746,0.5,0,3.1863,3.1863,0,0,0
5.6315,-2.5997e-16,0,1.7936,1.7936,0,0,0
5.5814,-2.6202e-16,0,1.8042,1.8042,0,0,0
5.6817,-2.5792e-16,0,1.7826,1.7826,0,0,0
5.7319,-2.5588e-16,0,1.7711,1.7711,0,0,0
5.782,-2.5383e-16,0,1.7588,1.7588,0,0,0
5.8322,-2.5178e-16,0,1.7462,1.7462,0,0,0
5.8824,-2.4973e-16,0,1.7335,1.7335,0,0,0
