"Points:0","Points:1","Points:2","Pressure","Total_Pressure","Velocity:0","Velocity:1","Velocity:2"
5.3305,-2.7226e-16,0,1.5115,1.5115,0,0,0
5.2804,-2.7431e-16,0,1.5219,1.5219,0,0,0
5.3807,-2.7021e-16,0,1.5014,1.5014,0,0,0
5.4309,-2.6816e-16,0,1.4914,1.4914,0,0,0
5.481,-2.6611e-16,0,1.4813,1.4813,0,0,0
5.5312,-2.6407e-16,0,1.4712,1.4712,0,0,0
5.5814,-2.6202e-16,0,1.4609,1.4609,0,0,0
5.6315,-2.5997e-16,0,1.4505,1.4505,0,0,0
5.6817,-2.5792e-16,0,1.44,1.44,0,0,0
5.7319,-2.5588e-16,0,1.4294,1.4294,0,0,0
5.782,-2.5383e-16,0,1.4186,1.4186,0,0,0
5.8322,-2.5178e-16,0,1.4077,1.4077,0,0,0
5.8824,-2.4973e-16,0,1.3967,1.3967,0,0,0
5.9325,-2.4768e-16,0,1.3856,1.3856,0,0,0
5.9827,-2.4564e-16,0,1.3745,1.3745,0,0,0
6.0329,-2.4359e-16,0,1.3634,1.3634,0,0,0
6.083,-2.4154e-16,0,1.3525,1.3525,0,0,0
6.1332,-2.3949e-16,0,1.3419,1.3419,0,0,0
6.1834,-2.3744e-16,0,1.3312,1.3312,0,0,0
6.2335,-2.354e-16,0,1.3202,1.3202,0,0,0
6.2837,-2.3335e-16,0,1.309,1.309,0,0,0
6.3338,-2.313e-16,0,1.2976,1.2976,0,0,0
6.384,-2.2925e-16,0,1.2859,1.2859,0,0,0
6.4342,-2.2721e-16,0,1.2743,1.2743,0,0,0
6.4843,-2.2516e-16,0,1.2629,1.2629,0,0,0
6.5345,-2.2311e-16,0,1.2517,1.2517,0,0,0
6.5847,-2.2106e-16,0,1.2408,1.2408,0,0,0
6.6348,-2.1901e-16,0,1.2299,1.2299,0,0,0
6.685,-2.1697e-16,0,1.2187,1.2187,0,0,0
6.7352,-2.1492e-16,0,1.2076,1.2076,0,0,0
6.7853,-2.1287e-16,0,1.1967,1.1967,0,0,0
6.8355,-2.1082e-16,0,1.1859,1.1859,0,0,0
6.8857,-2.0878e-16,0,1.1752,1.1752,0,0,0
6.9358,-2.0673e-16,0,1.1646,1.1646,0,0,0
6.986,-2.0468e-16,0,1.1538,1.1538,0,0,0
7.0362,-2.0263e-16,0,1.143,1.143,0,0,0
7.0863,-2.0058e-16,0,1.1322,1.1322,0,0,0
7.1365,-1.9854e-16,0,1.1212,1.1212,0,0,0
7.1867,-1.9649e-16,0,1.1101,1.1101,0,0,0
7.2368,-1.9444e-16,0,1.0988,1.0988,0,0,0
7.287,-1.9239e-16,0,1.0873,1.0873,0,0,0
7.3371,-1.9034e-16,0,1.0759,1.0759,0,0,0
7.3873,-1.883e-16,0,1.0644,1.0644,0,0,0
7.4375,-1.8625e-16,0,1.0529,1.0529,0,0,0
7.4876,-1.842e-16,0,1.0413,1.0413,0,0,0
7.5378,-1.8215e-16,0,1.0297,1.0297,0,0,0
7.588,-1.8011e-16,0,1.0181,1.0181,0,0,0
7.6381,-1.7806e-16,0,1.0064,1.0064,0,0,0
