"Points:0","Points:1","Points:2","Pressure","Total_Pressure","Velocity:0","Velocity:1","Velocity:2"
4.1833,-3.1909e-16,0,1.9136,1.9136,0,0,0
4.1533,-3.2032e-16,0,1.9227,1.9227,0,0,0
4.2132,-3.1787e-16,0,1.9046,1.9046,0,0,0
4.2432,-3.1664e-16,0,1.8956,1.8956,0,0,0
4.2732,-3.1542e-16,0,1.8867,1.8867,0,0,0
4.3032,-3.142e-16,0,1.8777,1.8777,0,0,0
4.3331,-3.1297e-16,0,1.8688,1.8688,0,0,0
4.3631,-3.1175e-16,0,1.8599,1.8599,0,0,0
4.3931,-3.1053e-16,0,1.851,1.851,0,0,0
4.4231,-3.093e-16,0,1.842,1.842,0,0,0
4.453,-3.0808e-16,0,1.8331,1.8331,0,0,0
4.483,-3.0686e-16,0,1.8243,1.8243,0,0,0
4.513,-3.0563e-16,0,1.8154,1.8154,0,0,0
4.543,-3.0441e-16,0,1.8066,1.8066,0,0,0
4.5729,-3.0318e-16,0,1.7978,1.7978,0,0,0
4.6029,-3.0196e-16,0,1.789,1.789,0,0,0
4.6329,-3.0074e-16,0,1.7802,1.7802,0,0,0
4.6628,-2.9951e-16,0,1.7715,1.7715,0,0,0
4.6928,-2.9829e-16,0,1.7627,1.7627,0,0,0
4.7228,-2.9707e-16,0,1.7539,1.7539,0,0,0
-5.2602,1,0,7.1288,7.1288,0,0,0
-5.2099,1,0,7.1277,7.1277,0,0,0
-5.1596,1,0,7.1266,7.1266,0,0,0
-5.1093,1,0,7.1255,7.1255,0,0,0
-5.0589,1,0,7.1243,7.1243,0,0,0
-5.0086,1,0,7.1232,7.1232,0,0,0
-4.9583,1,0,7.122,7.122,0,0,0
-4.908,1,0,7.1209,7.1209,0,0,0
-4.8577,1,0,7.1197,7.1197,0,0,0
-4.8074,1,0,7.1186,7.1186,0,0,0
-4.7571,1,0,7.1174,7.1174,0,0,0
-4.7067,1,0,7.1163,7.1163,0,0,0
-4.6564,1,0,7.1151,7.1151,0,0,0
-4.6061,1,0,7.1139,7.1139,0,0,0
-4.5558,1,0,7.1128,7.1128,0,0,0
-4.5055,1,0,7.1116,7.1116,0,0,0
-4.4552,1,0,7.1104,7.1104,0,0,0
