"Points:0","Points:1","Points:2","Pressure","Total_Pressure","Velocity:0","Velocity:1","Velocity:2"
-6,0.18963,0,5.6739,6.4288,1.2294,0,0
-6,0.23758,0,5.6747,6.7242,1.4491,0,0
12,0.31987,0,0,6.3343,3.5585,0.0030275,-2.1684e-19
12,0.27467,0,0,6.5891,3.6289,0.00021931,0
-6,0.76501,0,5.673,6.7064,1.4381,0,0
-6,0.81296,0,5.6717,6.4135,1.2164,0,0
12,0.22947,0,0,6.5971,3.6306,-0.00067554,0
12,0.18427,0,0,6.383,3.5717,-0.0015755,0
-6,0.47732,0,5.6758,7.6683,1.9959,0,0
-6,0.52527,0,5.6759,7.6663,1.9949,0,0
-6,0.28553,0,5.6746,7.0065,1.632,0,0
-6,0.33348,0,5.6748,7.2557,1.7782,0,0
-6,0.38143,0,5.6751,7.4563,1.8875,0,0
-6,0.42937,0,5.6753,7.596,1.9601,0,0
-6,0.57322,0,5.6754,7.5903,1.9571,0,0
-6,0.62117,0,5.6753,7.447,1.8825,0,0
-6,0.66912,0,5.6749,7.2432,1.7712,0,0
-6,0.71706,0,5.6743,6.9911,1.6231,0,0
-6,0.14168,0,5.6713,6.1442,0.97287,0,0
12,0.36508,0,0,5.3547,3.2763,0.0031059,0
-6,0.86091,0,5.6731,6.1323,0.95795,0,0
-6,0.90594,0,5.6676,5.9021,0.6817,0,0
1.1308,0.5,0,2.0908,2.0908,0,0,0
1.1508,0.5,0,2.0844,2.0844,0,0,0
1.1708,0.5,0,2.078,2.078,0,0,0
1.1907,0.5,0,2.0717,2.0717,0,0,0
1.2105,0.5,0,2.0653,2.0653,0,0,0
1.2303,0.5,0,2.0589,2.0589,0,0,0
1.2501,0.5,0,2.0526,2.0526,0,0,0
1.2699,0.5,0,2.0462,2.0462,0,0,0
1.2897,0.5,0,2.0399,2.0399,0,0,0
1.3095,0.5,0,2.0335,2.0335,0,0,0
1.3294,0.5,0,2.0272,2.0272,0,0,0
1.3492,0.5,0,2.0209,2.0209,0,0,0
1.369,0.5,0,2.0146,2.0146,0,0,0
1.3888,0.5,0,2.0084,2.0084,0,0,0
1.4086,0.5,0,2.0021,2.0021,0,0,0
1.4284,0.5,0,1.9959,1.9959,0,0,0
1.4482,0.5,0,1.9897,1.9897,0,0,0
1.468,0.5,0,1.9835,1.9835,0,0,0
1.4878,0.5,0,1.9773,1.9773,0,0,0
