"Points:0","Points:1","Points:2","Pressure","Total_Pressure","Velocity:0","Velocity:1","Velocity:2"
-6,0.18963,0,6.4794,7.2339,1.2293,0,0
-6,0.23757,0,6.4796,7.5293,1.4491,0,0
12,0.31987,0,0,6.4625,3.5937,0.0031633,0
12,0.27467,0,0,6.7846,3.6807,0.0018103,0
-6,0.76498,0,6.4794,7.5126,1.4383,0,0
-6,0.81293,0,6.4777,7.2189,1.2166,0,0
-6,0.28552,0,6.4796,7.8118,1.632,0,0
-6,0.33347,0,6.4798,8.0611,1.7781,0,0
12,0.22947,0,0,6.8032,3.686,0.00030743,0
12,0.18427,0,0,6.5172,3.6066,-0.0017376,0
-6,0.5732,0,6.4807,8.3957,1.9571,0,0
-6,0.62114,0,6.4806,8.2526,1.8826,0,0
-6,0.38141,0,6.4802,8.2616,1.8875,0,0
-6,0.42936,0,6.4804,8.4012,1.9601,0,0
-6,0.66909,0,6.4804,8.049,1.7713,0,0
-6,0.71704,0,6.4801,7.797,1.6232,0,0
-6,0.47731,0,6.481,8.4734,1.9959,0,0
-6,0.52525,0,6.4811,8.4715,1.9949,0,0
-6,0.14168,0,6.4771,6.949,0.97286,0,0
12,0.36508,0,0,5.3397,3.2681,0.0014972,0
-6,0.86088,0,6.4783,6.9374,0.95815,0,0
-6,0.90591,0,6.4727,6.708,0.68191,0,0
12,0.13907,0,0,5.4155,3.2914,-0.0024622,0
12,0.096024,0,0,3.7007,2.7259,0.0017299,0
3.5804,0.5,0,1.8108,1.8108,0,0,0
3.6101,0.5,0,1.8025,1.8025,0,0,0
3.6398,0.5,0,1.7942,1.7942,0,0,0
3.6695,0.5,0,1.7859,1.7859,0,0,0
3.6992,0.5,0,1.7776,1.7776,0,0,0
3.729,0.5,0,1.7693,1.7693,0,0,0
3.7587,0.5,0,1.7611,1.7611,0,0,0
3.7884,0.5,0,1.7529,1.7529,0,0,0
3.8181,0.5,0,1.7446,1.7446,0,0,0
3.8478,0.5,0,1.7364,1.7364,0,0,0
3.8775,0.5,0,1.7282,1.7282,0,0,0
3.9072,0.5,0,1.72,1.72,0,0,0
3.9369,0.5,0,1.7118,1.7118,0,0,0
3.9667,0.5,0,1.7037,1.7037,0,0,0
3.9964,0.5,0,1.6955,1.6955,0,0,0
4.0261,0.5,0,1.6874,1.6874,0,0,0
4.0558,0.5,0,1.6793,1.6793,0,0,0
4.0855,0.5,0,1.6711,1.6711,0,0,0
4.1152,0.5,0,1.663,1.663,0,0,0
4.1449,0.5,0,1.655,1.655,0,0,0
4.1746,0.5,0,1.6469,1.6469,0,0,0
4.2043,0.5,0,1.6389,1.6389,0,0,0
4.2341,0.5,0,1.6309,1.6309,0,0,0
4.2638,0.5,0,1.6229,1.6229,0,0,0
4.2935,0.5,0,1.615,1.615,0,0,0
4.3232,0.5,0,1.607,1.607,0,0,0
4.3529,0.5,0,1.599,1.599,0,0,0
4.3826,0.5,0,1.591,1.591,0,0,0
