"Points:0","Points:1","Points:2","Pressure","Total_Pressure","Velocity:0","Velocity:1","Velocity:2"
5.5312,-2.6407e-16,0,5.6655,5.6655,0,0,0
5.481,-2.6611e-16,0,5.7047,5.7047,0,0,0
5.5814,-2.6202e-16,0,5.6254,5.6254,0,0,0
5.6315,-2.5997e-16,0,5.5843,5.5843,0,0,0
5.6817,-2.5792e-16,0,5.5424,5.5424,0,0,0
5.7319,-2.5588e-16,0,5.5001,5.5001,0,0,0
5.782,-2.5383e-16,0,5.4578,5.4578,0,0,0
5.8322,-2.5178e-16,0,5.4156,5.4156,0,0,0
5.8824,-2.4973e-16,0,5.3731,5.3731,0,0,0
5.9325,-2.4768e-16,0,5.3301,5.3301,0,0,0
5.9827,-2.4564e-16,0,5.2863,5.2863,0,0,0
6.0329,-2.4359e-16,0,5.2423,5.2423,0,0,0
6.083,-2.4154e-16,0,5.1987,5.1987,0,0,0
6.1332,-2.3949e-16,0,5.1557,5.1557,0,0,0
6.1834,-2.3744e-16,0,5.1135,5.1135,0,0,0
6.2335,-2.354e-16,0,5.0713,5.0713,0,0,0
6.2837,-2.3335e-16,0,5.0286,5.0286,0,0,0
6.3338,-2.313e-16,0,4.9853,4.9853,0,0,0
6.384,-2.2925e-16,0,4.9417,4.9417,0,0,0
6.4342,-2.2721e-16,0,4.898,4.898,0,0,0
6.4843,-2.2516e-16,0,4.8546,4.8546,0,0,0
6.5345,-2.2311e-16,0,4.8113,4.8113,0,0,0
6.5847,-2.2106e-16,0,4.7677,4.7677,0,0,0
6.6348,-2.1901e-16,0,4.7234,4.7234,0,0,0
6.685,-2.1697e-16,0,4.6783,4.6783,0,0,0
6.7352,-2.1492e-16,0,4.633,4.633,0,0,0
6.7853,-2.1287e-16,0,4.5881,4.5881,0,0,0
6.8355,-2.1082e-16,0,4.5441,4.5441,0,0,0
6.8857,-2.0878e-16,0,4.5009,4.5009,0,0,0
6.9358,-2.0673e-16,0,4.4584,4.4584,0,0,0
6.986,-2.0468e-16,0,4.4161,4.4161,0,0,0
7.0362,-2.0263e-16,0,4.374,4.374,0,0,0
7.0863,-2.0058e-16,0,4.3317,4.3317,0,0,0
7.1365,-1.9854e-16,0,4.289,4.289,0,0,0
