"Points:0","Points:1","Points:2","Pressure","Total_Pressure","Velocity:0","Velocity:1","Velocity:2"
-6,0.76497,0,6.7902,7.8238,1.4383,0,0
-6,0.81292,0,6.7885,7.5316,1.2166,0,0
-6,0.28552,0,6.7925,8.1242,1.632,0,0
-6,0.33346,0,6.7927,8.3736,1.7781,0,0
-6,0.38141,0,6.793,8.5742,1.8875,0,0
-6,0.42935,0,6.7932,8.7139,1.9601,0,0
12,0.22947,0,0,6.8152,3.6908,-0.00046454,0
12,0.18427,0,0,6.5314,3.6149,-0.0021517,0
-6,0.57319,0,6.7932,8.7082,1.9571,0,0
-6,0.62114,0,6.793,8.5649,1.8826,0,0
-3.8997,-6.4905e-16,0,6.7389,6.7389,0,0,0
-3.9497,-6.5109e-16,0,6.7401,6.7401,0,0,0
-3.9998,-6.5314e-16,0,6.7414,6.7414,0,0,0
-4.0499,-6.5518e-16,0,6.7426,6.7426,0,0,0
-4.0999,-6.5722e-16,0,6.7438,6.7438,0,0,0
-4.15,-6.5927e-16,0,6.745,6.745,0,0,0
-4.2001,-6.6131e-16,0,6.7462,6.7462,0,0,0
-4.2501,-6.6336e-16,0,6.7473,6.7473,0,0,0
-4.3002,-6.654e-16,0,6.7485,6.7485,0,0,0
-4.3503,-6.6744e-16,0,6.7496,6.7496,0,0,0
-4.4004,-6.6949e-16,0,6.7508,6.7508,0,0,0
-4.4504,-6.7153e-16,0,6.7519,6.7519,0,0,0
-4.5005,-6.7358e-16,0,6.753,6.753,0,0,0
-4.5506,-6.7562e-16,0,6.7541,6.7541,0,0,0
-4.6006,-6.7766e-16,0,6.7552,6.7552,0,0,0
-4.6507,-6.7971e-16,0,6.7563,6.7563,0,0,0
-4.7008,-6.8175e-16,0,6.7574,6.7574,0,0,0
-4.7508,-6.838e-16,0,6.7585,6.7585,0,0,0
-4.8009,-6.8584e-16,0,6.7595,6.7595,0,0,0
-4.851,-6.8788e-16,0,6.7606,6.7606,0,0,0
-4.901,-6.8993e-16,0,6.7617,6.7617,0,0,0
-4.9511,-6.9197e-16,0,6.7627,6.7627,0,0,0
-5.0012,-6.9401e-16,0,6.7637,6.7637,0,0,0
-5.0512,-6.9606e-16,0,6.7648,6.7648,0,0,0
-5.1013,-6.981e-16,0,6.7658,6.7658,0,0,0
-5.1514,-7.0015e-16,0,6.7668,6.7668,0,0,0
