"Points:0","Points:1","Points:2","Pressure","Total_Pressure","Velocity:0","Velocity:1","Velocity:2"
9.3165,0.5,0,0.66676,0.66676,0,0,0
9.3662,0.5,0,0.65344,0.65344,0,0,0
9.4159,0.5,0,0.64042,0.64042,0,0,0
9.4656,0.5,0,0.62779,0.62779,0,0,0
9.5154,0.5,0,0.61544,0.61544,0,0,0
9.5651,0.5,0,0.60318,0.60318,0,0,0
9.6148,0.5,0,0.59081,0.59081,0,0,0
9.6645,0.5,0,0.57826,0.57826,0,0,0
9.7143,0.5,0,0.56559,0.56559,0,0,0
9.764,0.5,0,0.55288,0.55288,0,0,0
9.8137,0.5,0,0.54018,0.54018,0,0,0
9.8634,0.5,0,0.52746,0.52746,0,0,0
9.9132,0.5,0,0.51472,0.51472,0,0,0
9.9629,0.5,0,0.50195,0.50195,0,0,0
10.013,0.5,0,0.48915,0.48915,0,0,0
10.062,0.5,0,0.4763,0.4763,0,0,0
10.112,0.5,0,0.4634,0.4634,0,0,0
10.162,0.5,0,0.45043,0.45043,0,0,0
10.212,0.5,0,0.43736,0.43736,0,0,0
10.261,0.5,0,0.42423,0.42423,0,0,0
10.311,0.5,0,0.41112,0.41112,0,0,0
10.361,0.5,0,0.39817,0.39817,0,0,0
10.41,0.5,0,0.38537,0.38537,0,0,0
10.46,0.5,0,0.3726,0.3726,0,0,0
10.51,0.5,0,0.3599,0.3599,0,0,0
10.56,0.5,0,0.34741,0.34741,0,0,0
10.609,0.5,0,0.33529,0.33529,0,0,0
10.659,0.5,0,0.32342,0.32342,0,0,0
10.709,0.5,0,0.31152,0.31152,0,0,0
10.758,0.5,0,0.29934,0.29934,0,0,0
10.808,0.5,0,0.28697,0.28697,0,0,0
10.858,0.5,0,0.27467,0.27467,0,0,0
10.908,0.5,0,0.26262,0.26262,0,0,0
10.957,0.5,0,0.25079,0.25079,0,0,0
11.007,0.5,0,0.23898,0.23898,0,0,0
11.057,0.5,0,0.22699,0.22699,0,0,0
11.107,0.5,0,0.21474,0.21474,0,0,0
11.156,0.5,0,0.20233,0.20233,0,0,0
11.206,0.5,0,0.18997,0.18997,0,0,0
11.256,0.5,0,0.1778,0.1778,0,0,0
11.305,0.5,0,0.16578,0.16578,0,0,0
11.355,0.5,0,0.15385,0.15385,0,0,0
11.405,0.5,0,0.14195,0.14195,0,0,0
11.455,0.5,0,0.13004,0.13004,0,0,0
11.504,0.5,0,0.11807,0.11807,0,0,0
11.554,0.5,0,0.10604,0.10604,0,0,0
11.604,0.5,0,0.093999,0.093999,0,0,0
11.654,0.5,0,0.081905,0.081905,0,0,0
11.703,0.5,0,0.069746,0.069746,0,0,0
11.753,0.5,0,0.057548,0.057548,0,0,0
11.803,0.5,0,0.045343,0.045343,0,0,0
11.852,0.5,0,0.033263,0.033263,0,0,0
11.902,0.5,0,0.021509,0.021509,0,0,0
11.952,0.5,0,0.010287,0.010287,0,0,0
12,0.42871,0,0,2.2557,2.1244,-0.0041415,0
12,0.40745,0,0,3.4591,2.6308,-0.0011827,0
12,0.44721,0,0,1.3487,1.6426,-0.0032215,0
12,0.46329,0,0,0.70115,1.1844,-0.0021541,0
12,0.47727,0,0,0.28606,0.7566,-0.0012168,0
12,0.48943,0,0,0.065943,0.36357,-0.00046801,2.7105e-20
12,0.5,0,0,-0.00013809,0,0,0
0,-4.8986e-16,0,4.5583,4.5583,0,0,0
-0.019945,-4.9067e-16,0,4.621,4.621,0,0,0
-0.03989,-4.9149e-16,0,4.6837,4.6837,0,0,0
-0.059835,-4.923e-16,0,4.7462,4.7462,0,0,0
-0.07978,-4.9312e-16,0,4.8082,4.8082,0,0,0
-0.099725,-4.9393e-16,0,4.8696,4.8696,0,0,0
-0.11967,-4.9474e-16,0,4.9303,4.9303,0,0,0
-0.13961,-4.9556e-16,0,4.99,4.99,0,0,0
-0.15956,-4.9637e-16,0,5.0486,5.0486,0,0,0
-0.1795,-4.9719e-16,0,5.1062,5.1062,0,0,0
-0.19945,-4.98e-16,0,5.1625,5.1625,0,0,0
-0.21939,-4.9881e-16,0,5.2176,5.2176,0,0,0
