"Points:0","Points:1","Points:2","Pressure","Total_Pressure","Velocity:0","Velocity:1","Velocity:2"
1.8649,0.5,0,2.3223,2.3223,0,0,0
1.8848,0.5,0,2.3162,2.3162,0,0,0
1.9046,0.5,0,2.3102,2.3102,0,0,0
1.9244,0.5,0,2.3041,2.3041,0,0,0
1.9442,0.5,0,2.2981,2.2981,0,0,0
1.964,0.5,0,2.292,2.292,0,0,0
1.9838,0.5,0,2.286,2.286,0,0,0
2.0036,0.5,0,2.2799,2.2799,0,0,0
2.0234,0.5,0,2.2739,2.2739,0,0,0
2.0433,0.5,0,2.2679,2.2679,0,0,0
2.0632,0.5,0,2.2619,2.2619,0,0,0
2.0832,0.5,0,2.2559,2.2559,0,0,0
2.1032,0.5,0,2.2498,2.2498,0,0,0
2.1231,0.5,0,2.2439,2.2439,0,0,0
2.143,0.5,0,2.2379,2.2379,0,0,0
2.1629,0.5,0,2.232,2.232,0,0,0
2.1827,0.5,0,2.2261,2.2261,0,0,0
2.2025,0.5,0,2.2202,2.2202,0,0,0
2.2223,0.5,0,2.2143,2.2143,0,0,0
2.2421,0.5,0,2.2084,2.2084,0,0,0
2.2619,0.5,0,2.2026,2.2026,0,0,0
2.2817,0.5,0,2.1967,2.1967,0,0,0
2.3015,0.5,0,2.1909,2.1909,0,0,0
2.3213,0.5,0,2.185,2.185,0,0,0
2.3411,0.5,0,2.1792,2.1792,0,0,0
2.3609,0.5,0,2.1734,2.1734,0,0,0
2.3807,0.5,0,2.1675,2.1675,0,0,0
2.4005,0.5,0,2.1617,2.1617,0,0,0
2.4204,0.5,0,2.1559,2.1559,0,0,0
2.4402,0.5,0,2.1501,2.1501,0,0,0
2.46,0.5,0,2.1444,2.1444,0,0,0
2.4798,0.5,0,2.1386,2.1386,0,0,0
2.4996,0.5,0,2.1328,2.1328,0,0,0
2.5195,0.5,0,2.127,2.127,0,0,0
2.5394,0.5,0,2.1213,2.1213,0,0,0
2.5594,0.5,0,2.1155,2.1155,0,0,0
2.5794,0.5,0,2.1097,2.1097,0,0,0
2.5993,0.5,0,2.104,2.104,0,0,0
2.6192,0.5,0,2.0982,2.0982,0,0,0
2.6391,0.5,0,2.0925,2.0925,0,0,0
2.6589,0.5,0,2.0869,2.0869,0,0,0
2.6787,0.5,0,2.0812,2.0812,0,0,0
2.6985,0.5,0,2.0756,2.0756,0,0,0
2.7183,0.5,0,2.0699,2.0699,0,0,0
2.7381,0.5,0,2.0643,2.0643,0,0,0
2.7579,0.5,0,2.0586,2.0586,0,0,0
2.7777,0.5,0,2.053,2.053,0,0,0
2.7975,0.5,0,2.0474,2.0474,0,0,0
2.8173,0.5,0,2.0418,2.0418,0,0,0
2.8371,0.5,0,2.0362,2.0362,0,0,0
2.8569,0.5,0,2.0306,2.0306,0,0,0
2.8767,0.5,0,2.025,2.025,0,0,0
2.8966,0.5,0,2.0194,2.0194,0,0,0
2.9164,0.5,0,2.0137,2.0137,0,0,0
2.9362,0.5,0,2.0081,2.0081,0,0,0
2.956,0.5,0,2.0024,2.0024,0,0,0
2.9758,0.5,0,1.9967,1.9967,0,0,0
2.9957,0.5,0,1.9909,1.9909,0,0,0
3.0156,0.5,0,1.985,1.985,0,0,0
3.0356,0.5,0,1.979,1.979,0,0,0
3.0565,0.5,0,1.9726,1.9726,0,0,0
3.0797,0.5,0,1.9656,1.9656,0,0,0
3.1059,0.5,0,1.9576,1.9576,0,0,0
3.1347,0.5,0,1.949,1.949,0,0,0
3.1644,0.5,0,1.9402,1.9402,0,0,0
3.1941,0.5,0,1.9317,1.9317,0,0,0
3.2239,0.5,0,1.9233,1.9233,0,0,0
3.2536,0.5,0,1.915,1.915,0,0,0
3.2833,0.5,0,1.9068,1.9068,0,0,0
3.313,0.5,0,1.8986,1.8986,0,0,0
3.3427,0.5,0,1.8905,1.8905,0,0,0
3.3724,0.5,0,1.8824,1.8824,0,0,0
3.4021,0.5,0,1.8744,1.8744,0,0,0
3.4318,0.5,0,1.8663,1.8663,0,0,0
3.4616,0.5,0,1.8582,1.8582,0,0,0
3.284,-3.558e-16,0,1.9075,1.9075,0,0,0
3.254,-3.5702e-16,0,1.9154,1.9154,0,0,0
3.314,-3.5458e-16,0,1.8995,1.8995,0,0,0
3.344,-3.5335e-16,0,1.8916,1.8916,0,0,0
3.3739,-3.5213e-16,0,1.8836,1.8836,0,0,0
3.4039,-3.5091e-16,0,1.8756,1.8756,0,0,0
3.4339,-3.4968e-16,0,1.8675,1.8675,0,0,0
3.4639,-3.4846e-16,0,1.8594,1.8594,0,0,0
3.4938,-3.4723e-16,0,1.8513,1.8513,0,0,0
3.5238,-3.4601e-16,0,1.8432,1.8432,0,0,0
