"Points:0","Points:1","Points:2","Pressure","Total_Pressure","Velocity:0","Velocity:1","Velocity:2"
-1.8667,1,0,6.1548,6.1548,0,0,0
-1.8367,1,0,6.1556,6.1556,0,0,0
-1.8068,1,0,6.1565,6.1565,0,0,0
-1.7769,1,0,6.1575,6.1575,0,0,0
-1.7469,1,0,6.1586,6.1586,0,0,0
-1.7169,1,0,6.1597,6.1597,0,0,0
-1.687,1,0,6.1609,6.1609,0,0,0
-1.6571,1,0,6.1622,6.1622,0,0,0
-1.6271,1,0,6.1635,6.1635,0,0,0
-1.5972,1,0,6.1649,6.1649,0,0,0
-1.5673,1,0,6.1664,6.1664,0,0,0
-1.5373,1,0,6.1679,6.1679,0,0,0
-1.5074,1,0,6.1695,6.1695,0,0,0
-1.4774,1,0,6.1711,6.1711,0,0,0
-1.4475,1,0,6.1727,6.1727,0,0,0
-1.4176,1,0,6.1744,6.1744,0,0,0
-1.3876,1,0,6.1762,6.1762,0,0,0
-1.3577,1,0,6.178,6.178,0,0,0
-1.3278,1,0,6.1798,6.1798,0,0,0
-1.2978,1,0,6.1816,6.1816,0,0,0
-1.2679,1,0,6.1834,6.1834,0,0,0
-1.2379,1,0,6.1852,6.1852,0,0,0
-1.208,1,0,6.1871,6.1871,0,0,0
-1.178,1,0,6.1889,6.1889,0,0,0
-1.1481,1,0,6.1906,6.1906,0,0,0
-1.1182,1,0,6.1923,6.1923,0,0,0
-1.0882,1,0,6.194,6.194,0,0,0
-1.0585,1,0,6.1956,6.1956,0,0,0
-1.0311,1,0,6.197,6.197,0,0,0
-1.0079,1,0,6.1981,6.1981,0,0,0
-0.98644,1,0,6.1991,6.1991,0,0,0
-0.96574,1,0,6.2,6.2,0,0,0
-0.94502,1,0,6.2009,6.2009,0,0,0
-0.92428,1,0,6.2017,6.2017,0,0,0
-0.90352,1,0,6.2025,6.2025,0,0,0
-0.88272,1,0,6.2032,6.2032,0,0,0
-0.86187,1,0,6.2039,6.2039,0,0,0
-0.84091,1,0,6.2046,6.2046,0,0,0
-0.81991,1,0,6.205,6.205,0,0,0
-0.79896,1,0,6.2052,6.2052,0,0,0
-0.77818,1,0,6.205,6.205,0,0,0
-0.77818,0.97976,0,6.2048,6.2048,0,0,0
-0.77818,0.96034,0,6.2049,6.2049,0,0,0
-0.77818,0.94092,0,6.2054,6.2054,0,0,0
-0.77818,0.9215,0,6.2063,6.2063,0,0,0
-0.77818,0.90206,0,6.2075,6.2075,0,0,0
-0.77818,0.8826,0,6.2091,6.2091,0,0,0
-0.77818,0.8631,0,6.2105,6.2105,0,0,0
-0.77818,0.84357,0,6.2113,6.2113,0,0,0
-0.77818,0.82399,0,6.2095,6.2095,0,0,0
-0.77818,0.80436,0,6.1996,6.1996,0,0,0
-0.77818,0.78467,0,6.1605,6.1605,0,0,0
-0.77818,0.76492,0,6.0158,6.0158,0,0,0
-0.77818,0.74545,0,5.3917,5.3917,0,0,0
-0.67818,0.74545,0,5.1528,5.1528,0,0,0
-0.67818,0.76517,0,5.1833,5.1833,0,0,0
-0.67818,0.78485,0,5.1882,5.1882,0,0,0
-0.67818,0.80447,0,5.1875,5.1875,0,0,0
-0.67818,0.82403,0,5.1869,5.1869,0,0,0
-0.67818,0.84354,0,5.1869,5.1869,0,0,0
-0.67818,0.86305,0,5.1869,5.1869,0,0,0
-0.67818,0.88256,0,5.1867,5.1867,0,0,0
-0.67818,0.90206,0,5.1866,5.1866,0,0,0
-0.67818,0.92157,0,5.1864,5.1864,0,0,0
-0.67818,0.94108,0,5.1863,5.1863,0,0,0
-0.67818,0.96058,0,5.1862,5.1862,0,0,0
-0.67818,0.98009,0,5.1862,5.1862,0,0,0
-0.67818,1,0,5.1862,5.1862,0,0,0
-0.76707,0.74545,0,4.7037,4.7037,0,0,0
-0.75596,0.74545,0,4.7277,4.7277,0,0,0
-0.74485,0.74545,0,4.8674,4.8674,0,0,0
-0.73374,0.74545,0,4.9707,4.9707,0,0,0
-0.72263,0.74545,0,5.0337,5.0337,0,0,0
-0.71152,0.74545,0,5.0718,5.0718,0,0,0
-0.7004,0.74545,0,5.0984,5.0984,0,0,0
-0.68929,0.74545,0,5.1215,5.1215,0,0,0
