"Points:0","Points:1","Points:2","Pressure","Total_Pressure","Velocity:0","Velocity:1","Velocity:2"
9.8137,0.5,0,3.5228,3.5228,0,0,0
9.8634,0.5,0,3.443,3.443,0,0,0
9.9132,0.5,0,3.3625,3.3625,0,0,0
9.9629,0.5,0,3.2811,3.2811,0,0,0
10.013,0.5,0,3.1991,3.1991,0,0,0
10.062,0.5,0,3.117,3.117,0,0,0
10.112,0.5,0,3.035,3.035,0,0,0
10.162,0.5,0,2.9532,2.9532,0,0,0
10.212,0.5,0,2.8715,2.8715,0,0,0
10.261,0.5,0,2.79,2.79,0,0,0
10.311,0.5,0,2.7086,2.7086,0,0,0
10.361,0.5,0,2.6274,2.6274,0,0,0
10.41,0.5,0,2.5463,2.5463,0,0,0
10.46,0.5,0,2.4654,2.4654,0,0,0
10.51,0.5,0,2.3846,2.3846,0,0,0
10.56,0.5,0,2.3038,2.3038,0,0,0
10.609,0.5,0,2.2231,2.2231,0,0,0
10.659,0.5,0,2.1427,2.1427,0,0,0
10.709,0.5,0,2.063,2.063,0,0,0
10.758,0.5,0,1.9843,1.9843,0,0,0
10.808,0.5,0,1.9061,1.9061,0,0,0
10.858,0.5,0,1.8276,1.8276,0,0,0
10.908,0.5,0,1.7481,1.7481,0,0,0
10.957,0.5,0,1.6676,1.6676,0,0,0
11.007,0.5,0,1.5869,1.5869,0,0,0
11.057,0.5,0,1.5067,1.5067,0,0,0
11.107,0.5,0,1.4269,1.4269,0,0,0
11.156,0.5,0,1.3473,1.3473,0,0,0
11.206,0.5,0,1.2675,1.2675,0,0,0
11.256,0.5,0,1.1875,1.1875,0,0,0
11.305,0.5,0,1.1073,1.1073,0,0,0
11.355,0.5,0,1.0271,1.0271,0,0,0
11.405,0.5,0,0.94668,0.94668,0,0,0
11.455,0.5,0,0.8662,0.8662,0,0,0
11.504,0.5,0,0.78583,0.78583,0,0,0
11.554,0.5,0,0.70578,0.70578,0,0,0
11.604,0.5,0,0.62597,0.62597,0,0,0
11.654,0.5,0,0.54602,0.54602,0,0,0
11.703,0.5,0,0.46578,0.46578,0,0,0
11.753,0.5,0,0.38559,0.38559,0,0,0
11.803,0.5,0,0.30596,0.30596,0,0,0
11.852,0.5,0,0.22737,0.22737,0,0,0
11.902,0.5,0,0.14984,0.14984,0,0,0
11.952,0.5,0,0.0732,0.0732,0,0,0
12,0.42871,0,0,2.0076,2.0041,-0.0019095,0
12,0.40745,0,0,3.0813,2.4832,0.001518,0
12,0.44721,0,0,1.1966,1.5472,-0.0017428,0
12,0.46329,0,0,0.62159,1.1152,-0.0011442,0
12,0.47727,0,0,0.25393,0.71305,-0.00063044,0
12,0.48943,0,0,0.058656,0.34337,-0.0002444,0
12,0.5,0,0,-0.00029406,0,0,0
0,-4.8986e-16,0,19.701,19.701,0,0,0
-0.019945,-4.9067e-16,0,19.742,19.742,0,0,0
-0.03989,-4.9149e-16,0,19.783,19.783,0,0,0
-0.059835,-4.923e-16,0,19.824,19.824,0,0,0
-0.07978,-4.9312e-16,0,19.864,19.864,0,0,0
-0.099725,-4.9393e-16,0,19.905,19.905,0,0,0
-0.11967,-4.9474e-16,0,19.946,19.946,0,0,0
-0.13961,-4.9556e-16,0,19.986,19.986,0,0,0
-0.15956,-4.9637e-16,0,20.028,20.028,0,0,0
-0.1795,-4.9719e-16,0,20.069,20.069,0,0,0
-0.19945,-4.98e-16,0,20.111,20.111,0,0,0
-0.21939,-4.9881e-16,0,20.154,20.154,0,0,0
-0.23934,-4.9963e-16,0,20.198,20.198,0,0,0
-0.25928,-5.0044e-16,0,20.243,20.243,0,0,0
-0.27924,-5.0126e-16,0,20.289,20.289,0,0,0
-0.2992,-5.0207e-16,0,20.337,20.337,0,0,0
-0.31922,-5.0289e-16,0,20.386,20.386,0,0,0
-0.33931,-5.0371e-16,0,20.438,20.438,0,0,0
-0.35944,-5.0453e-16,0,20.491,20.491,0,0,0
-0.37961,-5.0535e-16,0,20.546,20.546,0,0,0
-0.39969,-5.0617e-16,0,20.604,20.604,0,0,0
-0.41971,-5.0699e-16,0,20.663,20.663,0,0,0
-0.43968,-5.0781e-16,0,20.725,20.725,0,0,0
-0.45963,-5.0862e-16,0,20.789,20.789,0,0,0
-0.47957,-5.0944e-16,0,20.856,20.856,0,0,0
-0.49952,-5.1025e-16,0,20.925,20.925,0,0,0
-0.51946,-5.1106e-16,0,20.998,20.998,0,0,0
-0.53941,-5.1188e-16,0,21.073,21.073,0,0,0
-0.55935,-5.1269e-16,0,21.151,21.151,0,0,0
-0.5793,-5.1351e-16,0,21.233,21.233,0,0,0
-0.59924,-5.1432e-16,0,21.317,21.317,0,0,0
-4.7579,1,0,25.839,25.839,0,0,0
-4.7076,1,0,25.83,25.83,0,0,0
-4.6573,1,0,25.82,25.82,0,0,0
-4.607,1,0,25.81,25.81,0,0,0
-4.5567,1,0,25.8,25.8,0,0,0
-4.5065,1,0,25.79,25.79,0,0,0
-4.4562,1,0,25.78,25.78,0,0,0
-4.4059,1,0,25.77,25.77,0,0,0
-4.3556,1,0,25.76,25.76,0,0,0
-4.3053,1,0,25.75,25.75,0,0,0
-4.2551,1,0,25.74,25.74,0,0,0
-4.2048,1,0,25.73,25.73,0,0,0
-4.1545,1,0,25.72,25.72,0,0,0
-4.1042,1,0,25.71,25.71,0,0,0
-4.0539,1,0,25.7,25.7,0,0,0
-4.0036,1,0,25.691,25.691,0,0,0
-3.9534,1,0,25.681,25.681,0,0,0
-3.9031,1,0,25.671,25.671,0,0,0
-3.8528,1,0,25.661,25.661,0,0,0
-3.8025,1,0,25.651,25.651,0,0,0
-3.7522,1,0,25.641,25.641,0,0,0
-3.702,1,0,25.632,25.632,0,0,0
-3.6517,1,0,25.622,25.622,0,0,0
-3.6014,1,0,25.612,25.612,0,0,0
-3.5511,1,0,25.602,25.602,0,0,0
-3.5008,1,0,25.593,25.593,0,0,0
-3.4505,1,0,25.583,25.583,0,0,0
-3.4003,1,0,25.574,25.574,0,0,0
-3.35,1,0,25.564,25.564,0,0,0
-3.2997,1,0,25.555,25.555,0,0,0
-3.2494,1,0,25.545,25.545,0,0,0
-3.1991,1,0,25.536,25.536,0,0,0
-3.1489,1,0,25.527,25.527,0,0,0
-3.0986,1,0,25.518,25.518,0,0,0
-3.0483,1,0,25.509,25.509,0,0,0
-2.998,1,0,25.5,25.5,0,0,0
