"Points:0","Points:1","Points:2","Pressure","Total_Pressure","Velocity:0","Velocity:1","Velocity:2"
-2.3475,-5.8569e-16,0,7.9314,7.9314,0,0,0
-2.3976,-5.8773e-16,0,7.9344,7.9344,0,0,0
-2.4477,-5.8978e-16,0,7.9374,7.9374,0,0,0
-2.4977,-5.9182e-16,0,7.9402,7.9402,0,0,0
-2.5478,-5.9386e-16,0,7.943,7.943,0,0,0
-2.5979,-5.9591e-16,0,7.9457,7.9457,0,0,0
-2.6479,-5.9795e-16,0,7.9484,7.9484,0,0,0
-2.698,-6e-16,0,7.9509,7.9509,0,0,0
-2.7481,-6.0204e-16,0,7.9534,7.9534,0,0,0
-2.7981,-6.0408e-16,0,7.9558,7.9558,0,0,0
-2.8482,-6.0613e-16,0,7.9582,7.9582,0,0,0
-2.8983,-6.0817e-16,0,7.9605,7.9605,0,0,0
-2.9483,-6.1021e-16,0,7.9628,7.9628,0,0,0
-2.9984,-6.1226e-16,0,7.9651,7.9651,0,0,0
-3.0485,-6.143e-16,0,7.9672,7.9672,0,0,0
-3.0986,-6.1635e-16,0,7.9694,7.9694,0,0,0
-3.1486,-6.1839e-16,0,7.9715,7.9715,0,0,0
-3.1987,-6.2043e-16,0,7.9736,7.9736,0,0,0
-3.2488,-6.2248e-16,0,7.9756,7.9756,0,0,0
-3.2988,-6.2452e-16,0,7.9777,7.9777,0,0,0
-3.3489,-6.2657e-16,0,7.9797,7.9797,0,0,0
-3.399,-6.2861e-16,0,7.9816,7.9816,0,0,0
-3.449,-6.3065e-16,0,7.9836,7.9836,0,0,0
-3.4991,-6.327e-16,0,7.9855,7.9855,0,0,0
-3.5492,-6.3474e-16,0,7.9874,7.9874,0,0,0
-3.5992,-6.3679e-16,0,7.9893,7.9893,0,0,0
-3.6493,-6.3883e-16,0,7.9911,7.9911,0,0,0
-3.6994,-6.4087e-16,0,7.993,7.993,0,0,0
-3.7495,-6.4292e-16,0,7.9948,7.9948,0,0,0
-3.7995,-6.4496e-16,0,7.9966,7.9966,0,0,0
-3.8496,-6.4701e-16,0,7.9984,7.9984,0,0,0
-3.8997,-6.4905e-16,0,8.0001,8.0001,0,0,0
-3.9497,-6.5109e-16,0,8.0019,8.0019,0,0,0
-3.9998,-6.5314e-16,0,8.0036,8.0036,0,0,0
-4.0499,-6.5518e-16,0,8.0054,8.0054,0,0,0
-4.0999,-6.5722e-16,0,8.0071,8.0071,0,0,0
-4.15,-6.5927e-16,0,8.0088,8.0088,0,0,0
-4.2001,-6.6131e-16,0,8.0105,8.0105,0,0,0
-4.2501,-6.6336e-16,0,8.0122,8.0122,0,0,0
-4.3002,-6.654e-16,0,8.0139,8.0139,0,0,0
-4.3503,-6.6744e-16,0,8.0156,8.0156,0,0,0
-4.4004,-6.6949e-16,0,8.0173,8.0173,0,0,0
-4.4504,-6.7153e-16,0,8.0189,8.0189,0,0,0
-4.5005,-6.7358e-16,0,8.0206,8.0206,0,0,0
-4.5506,-6.7562e-16,0,8.0223,8.0223,0,0,0
-4.6006,-6.7766e-16,0,8.0239,8.0239,0,0,0
-4.6507,-6.7971e-16,0,8.0255,8.0255,0,0,0
-4.7008,-6.8175e-16,0,8.0272,8.0272,0,0,0
-4.7508,-6.838e-16,0,8.0288,8.0288,0,0,0
-4.8009,-6.8584e-16,0,8.0304,8.0304,0,0,0
-4.851,-6.8788e-16,0,8.032,8.032,0,0,0
-4.901,-6.8993e-16,0,8.0336,8.0336,0,0,0
-4.9511,-6.9197e-16,0,8.0352,8.0352,0,0,0
-5.0012,-6.9401e-16,0,8.0368,8.0368,0,0,0
-5.0512,-6.9606e-16,0,8.0384,8.0384,0,0,0
-5.1013,-6.981e-16,0,8.0399,8.0399,0,0,0
-5.1514,-7.0015e-16,0,8.0415,8.0415,0,0,0
-5.2015,-7.0219e-16,0,8.0431,8.0431,0,0,0
-5.2515,-7.0423e-16,0,8.0446,8.0446,0,0,0
-5.3016,-7.0628e-16,0,8.0462,8.0462,0,0,0
-5.3517,-7.0832e-16,0,8.0477,8.0477,0,0,0
-5.4017,-7.1037e-16,0,8.0492,8.0492,0,0,0
-5.4518,-7.1241e-16,0,8.0507,8.0507,0,0,0
-5.5019,-7.1445e-16,0,8.0522,8.0522,0,0,0
-5.5519,-7.165e-16,0,8.0537,8.0537,0,0,0
-5.602,-7.1854e-16,0,8.0552,8.0552,0,0,0
-5.6521,-7.2059e-16,0,8.0566,8.0566,0,0,0
-5.7021,-7.2263e-16,0,8.0581,8.0581,0,0,0
-5.7522,-7.2467e-16,0,8.0595,8.0595,0,0,0
-5.8023,-7.2672e-16,0,8.0609,8.0609,0,0,0
-5.8524,-7.2876e-16,0,8.0623,8.0623,0,0,0
-5.9024,-7.308e-16,0,8.064,8.064,0,0,0
-5.9524,-7.3284e-16,0,8.0655,8.0655,0,0,0
-6,0.073961,0,8.0675,8.2185,0.54792,0,0
-6,0.096024,0,8.0688,8.3109,0.69443,0,0
-6,0.054775,0,8.0672,8.1536,0.4142,0,0
-6,0.038092,0,8.067,8.1104,0.29313,0,0
-6,0.023584,0,8.0669,8.0842,0.18423,0,0
-6,0.01097,0,8.0668,8.0708,0.086793,0,0
-6,-1e-15,0,8.0668,8.0668,-7.9936e-15,0,0
0.019983,-4.8904e-16,0,5.4394,5.4394,0,0,0
0,-4.8986e-16,0,5.5465,5.5465,0,0,0
0.039967,-4.8823e-16,0,5.332,5.332,0,0,0
0.059951,-4.8741e-16,0,5.2246,5.2246,0,0,0
0.079966,-4.8659e-16,0,5.1177,5.1177,0,0,0
0.10003,-4.8578e-16,0,5.0118,5.0118,0,0,0
0.12016,-4.8495e-16,0,4.9073,4.9073,0,0,0
0.14037,-4.8413e-16,0,4.8049,4.8049,0,0,0
0.16054,-4.8331e-16,0,4.7055,4.7055,0,0,0
0.18066,-4.8248e-16,0,4.6097,4.6097,0,0,0
0.20071,-4.8167e-16,0,4.518,4.518,0,0,0
0.22071,-4.8085e-16,0,4.4305,4.4305,0,0,0
0.2407,-4.8003e-16,0,4.3472,4.3472,0,0,0
0.26068,-4.7922e-16,0,4.2682,4.2682,0,0,0
0.28067,-4.784e-16,0,4.1938,4.1938,0,0,0
0.30065,-4.7759e-16,0,4.1239,4.1239,0,0,0
0.32063,-4.7677e-16,0,4.0586,4.0586,0,0,0
0.34061,-4.7595e-16,0,3.9978,3.9978,0,0,0
0.3606,-4.7514e-16,0,3.9415,3.9415,0,0,0
0.38058,-4.7432e-16,0,3.8894,3.8894,0,0,0
0.40056,-4.7351e-16,0,3.8415,3.8415,0,0,0
0.42055,-4.7269e-16,0,3.7977,3.7977,0,0,0
0.44053,-4.7188e-16,0,3.7576,3.7576,0,0,0
0.46051,-4.7106e-16,0,3.7211,3.7211,0,0,0
0.4805,-4.7024e-16,0,3.688,3.688,0,0,0
