"Points:0","Points:1","Points:2","Pressure","Total_Pressure","Velocity:0","Velocity:1","Velocity:2"
-6,0.23757,0,6.4922,7.5416,1.449,0,0
-6,0.28552,0,6.492,7.8239,1.632,0,0
-6,0.33346,0,6.4922,8.0731,1.7781,0,0
-6,0.38141,0,6.4925,8.2736,1.8875,0,0
-6,0.42935,0,6.4926,8.4133,1.9601,0,0
-6,0.4773,0,6.4931,8.4855,1.9959,0,0
-6,0.52524,0,6.4932,8.4836,1.9949,0,0
-6,0.57319,0,6.4928,8.4078,1.9571,0,0
-6,0.62113,0,6.4926,8.2646,1.8826,0,0
-6,0.66908,0,6.4923,8.061,1.7713,0,0
-6,0.71702,0,6.4917,7.8091,1.6232,0,0
-6,0.76497,0,6.4909,7.5256,1.4383,0,0
-6,0.81291,0,6.4896,7.2308,1.2167,0,0
-6,0.86086,0,6.4858,6.9452,0.95824,0,0
12,0.27467,0,0,6.7748,3.6796,0.0013628,0
12,0.22947,0,0,6.7917,3.6837,-0.0007607,0
12,0.18427,0,0,6.5104,3.6058,-0.0029598,0
12,0.13907,0,0,5.4213,3.2932,-0.0031963,0
-6,0.096024,0,6.4851,6.7284,0.69443,0,0
-6,0.14168,0,6.4892,6.9616,0.97285,0,0
-6,0.90589,0,6.4824,6.7156,0.68201,0,0
12,0.40745,0,0,3.5686,2.6792,-0.00014193,0
12,0.36508,0,0,5.2777,3.2507,0.0026365,0
-0.020695,1,0,2.4498,2.4498,0,0,0
0,1,0,2.4502,2.4502,0,0,0
-0.041373,1,0,2.4505,2.4505,0,0,0
-0.062039,1,0,2.4528,2.4528,0,0,0
-0.082694,1,0,2.4564,2.4564,0,0,0
-0.10334,1,0,2.4606,2.4606,0,0,0
-0.12399,1,0,2.4642,2.4642,0,0,0
-0.14464,1,0,2.4655,2.4655,0,0,0
-0.16529,1,0,2.463,2.463,0,0,0
-0.18595,1,0,2.4559,2.4559,0,0,0
-0.20662,1,0,2.4444,2.4444,0,0,0
-0.22731,1,0,2.4299,2.4299,0,0,0
-0.24801,1,0,2.4141,2.4141,0,0,0
-0.26873,1,0,2.3992,2.3992,0,0,0
-0.28947,1,0,2.3865,2.3865,0,0,0
-0.31026,1,0,2.3772,2.3772,0,0,0
-0.33112,1,0,2.3716,2.3716,0,0,0
-0.35206,1,0,2.3695,2.3695,0,0,0
-0.37304,1,0,2.3702,2.3702,0,0,0
-0.39397,1,0,2.3731,2.3731,0,0,0
-0.41478,1,0,2.3773,2.3773,0,0,0
-0.43555,1,0,2.382,2.382,0,0,0
-0.45629,1,0,2.3867,2.3867,0,0,0
-0.477,1,0,2.3909,2.3909,0,0,0
-0.4977,1,0,2.3946,2.3946,0,0,0
-0.51838,1,0,2.3976,2.3976,0,0,0
-0.53904,1,0,2.4,2.4,0,0,0
-0.5597,1,0,2.4019,2.4019,0,0,0
-0.58035,1,0,2.4033,2.4033,0,0,0
-0.60099,1,0,2.4045,2.4045,0,0,0
-0.62164,1,0,2.4055,2.4055,0,0,0
-0.64229,1,0,2.4063,2.4063,0,0,0
-0.66295,1,0,2.407,2.407,0,0,0
-0.68362,1,0,2.4076,2.4076,0,0,0
-0.70431,1,0,2.408,2.408,0,0,0
-0.72501,1,0,2.4083,2.4083,0,0,0
-0.74573,1,0,2.4084,2.4084,0,0,0
-0.76648,1,0,2.4083,2.4083,0,0,0
-0.78727,1,0,2.4082,2.4082,0,0,0
0,0.98012,0,2.4506,2.4506,0,0,0
0,0.96094,0,2.45,2.45,0,0,0
0,0.94179,0,2.4483,2.4483,0,0,0
0,0.92263,0,2.446,2.446,0,0,0
0,0.90348,0,2.4431,2.4431,0,0,0
0,0.88433,0,2.4396,2.4396,0,0,0
0,0.86518,0,2.4348,2.4348,0,0,0
0,0.84603,0,2.4284,2.4284,0,0,0
0,0.82687,0,2.4201,2.4201,0,0,0
0,0.80769,0,2.41,2.41,0,0,0
0,0.78846,0,2.3984,2.3984,0,0,0
0,0.76917,0,2.386,2.386,0,0,0
0,0.74982,0,2.3736,2.3736,0,0,0
0,0.73043,0,2.3625,2.3625,0,0,0
0,0.71105,0,2.354,2.354,0,0,0
0,0.69169,0,2.3498,2.3498,0,0,0
0,0.67241,0,2.3513,2.3513,0,0,0
0,0.65318,0,2.3597,2.3597,0,0,0
0,0.63399,0,2.3756,2.3756,0,0,0
0,0.61483,0,2.3988,2.3988,0,0,0
0,0.59568,0,2.432,2.432,0,0,0
0,0.57653,0,2.4889,2.4889,0,0,0
0,0.55738,0,2.6037,2.6037,0,0,0
0,0.53823,0,2.8228,2.8228,0,0,0
0,0.51908,0,3.144,3.144,0,0,0
0,0.5,0,3.3869,3.3869,0,0,0
0.019808,0.5,0,3.383,3.383,0,0,0
0.039616,0.5,0,3.2683,3.2683,0,0,0
0.059424,0.5,0,3.1792,3.1792,0,0,0
0.079232,0.5,0,3.1256,3.1256,0,0,0
0.09904,0.5,0,3.092,3.092,0,0,0
0.11885,0.5,0,3.0657,3.0657,0,0,0
0.13869,0.5,0,3.0411,3.0411,0,0,0
0.15858,0.5,0,3.017,3.017,0,0,0
0.17855,0.5,0,2.9938,2.9938,0,0,0
0.19854,0.5,0,2.9718,2.9718,0,0,0
0.21849,0.5,0,2.9514,2.9514,0,0,0
0.23839,0.5,0,2.9324,2.9324,0,0,0
0.25822,0.5,0,2.9144,2.9144,0,0,0
0.27804,0.5,0,2.8974,2.8974,0,0,0
0.29784,0.5,0,2.8812,2.8812,0,0,0
0.31765,0.5,0,2.8657,2.8657,0,0,0
0.33746,0.5,0,2.8509,2.8509,0,0,0
0.35727,0.5,0,2.8366,2.8366,0,0,0
0.37708,0.5,0,2.8229,2.8229,0,0,0
0.39688,0.5,0,2.8097,2.8097,0,0,0
0.41669,0.5,0,2.7969,2.7969,0,0,0
0.4365,0.5,0,2.7845,2.7845,0,0,0
0.45631,0.5,0,2.7726,2.7726,0,0,0
0.47612,0.5,0,2.7609,2.7609,0,0,0
0.49592,0.5,0,2.7496,2.7496,0,0,0
0.51573,0.5,0,2.7386,2.7386,0,0,0
0.53554,0.5,0,2.7279,2.7279,0,0,0
0.55535,0.5,0,2.7174,2.7174,0,0,0
0.57516,0.5,0,2.7072,2.7072,0,0,0
0.59497,0.5,0,2.6972,2.6972,0,0,0
0.61481,0.5,0,2.6874,2.6874,0,0,0
0.63471,0.5,0,2.6778,2.6778,0,0,0
0.65468,0.5,0,2.6683,2.6683,0,0,0
0.67467,0.5,0,2.659,2.659,0,0,0
0.69463,0.5,0,2.6499,2.6499,0,0,0
0.71452,0.5,0,2.641,2.641,0,0,0
0.73436,0.5,0,2.6322,2.6322,0,0,0
0.75417,0.5,0,2.6236,2.6236,0,0,0
0.77398,0.5,0,2.6151,2.6151,0,0,0
0.79378,0.5,0,2.6067,2.6067,0,0,0
0.81359,0.5,0,2.5984,2.5984,0,0,0
0.8334,0.5,0,2.5903,2.5903,0,0,0
0.85321,0.5,0,2.5822,2.5822,0,0,0
0.87302,0.5,0,2.5742,2.5742,0,0,0
0.89282,0.5,0,2.5663,2.5663,0,0,0
0.91263,0.5,0,2.5585,2.5585,0,0,0
0.93244,0.5,0,2.5508,2.5508,0,0,0
0.95225,0.5,0,2.5431,2.5431,0,0,0
0.97206,0.5,0,2.5355,2.5355,0,0,0
0.99186,0.5,0,2.528,2.528,0,0,0
1.0117,0.5,0,2.5205,2.5205,0,0,0
1.0315,0.5,0,2.5131,2.5131,0,0,0
1.0513,0.5,0,2.5058,2.5058,0,0,0
1.0711,0.5,0,2.4985,2.4985,0,0,0
1.091,0.5,0,2.4912,2.4912,0,0,0
1.1109,0.5,0,2.484,2.484,0,0,0
1.1308,0.5,0,2.4768,2.4768,0,0,0
1.1508,0.5,0,2.4696,2.4696,0,0,0
1.1708,0.5,0,2.4625,2.4625,0,0,0
1.1907,0.5,0,2.4554,2.4554,0,0,0
1.2105,0.5,0,2.4485,2.4485,0,0,0
1.2303,0.5,0,2.4415,2.4415,0,0,0
1.2501,0.5,0,2.4346,2.4346,0,0,0
1.2699,0.5,0,2.4278,2.4278,0,0,0
1.2897,0.5,0,2.4209,2.4209,0,0,0
1.3095,0.5,0,2.4141,2.4141,0,0,0
1.3294,0.5,0,2.4074,2.4074,0,0,0
1.3492,0.5,0,2.4006,2.4006,0,0,0
1.369,0.5,0,2.3939,2.3939,0,0,0
1.3888,0.5,0,2.3872,2.3872,0,0,0
1.4086,0.5,0,2.3805,2.3805,0,0,0
1.4284,0.5,0,2.3739,2.3739,0,0,0
1.4482,0.5,0,2.3673,2.3673,0,0,0
1.468,0.5,0,2.3607,2.3607,0,0,0
1.4878,0.5,0,2.3541,2.3541,0,0,0
1.5076,0.5,0,2.3476,2.3476,0,0,0
1.5274,0.5,0,2.3411,2.3411,0,0,0
1.5473,0.5,0,2.3346,2.3346,0,0,0
1.5671,0.5,0,2.3281,2.3281,0,0,0
1.587,0.5,0,2.3216,2.3216,0,0,0
1.607,0.5,0,2.3151,2.3151,0,0,0
1.627,0.5,0,2.3086,2.3086,0,0,0
1.6469,0.5,0,2.3022,2.3022,0,0,0
1.6668,0.5,0,2.2958,2.2958,0,0,0
1.6867,0.5,0,2.2895,2.2895,0,0,0
1.7065,0.5,0,2.2832,2.2832,0,0,0
