"Points:0","Points:1","Points:2","Pressure","Total_Pressure","Velocity:0","Velocity:1","Velocity:2"
-6,0.23755,0,6.2444,7.2936,1.4489,0,0
-6,0.28548,0,6.2443,7.5758,1.6319,0,0
-6,0.33342,0,6.2446,7.8253,1.778,0,0
-6,0.38136,0,6.2448,8.0259,1.8874,0,0
-6,0.42929,0,6.245,8.1656,1.96,0,0
-6,0.47723,0,6.2455,8.2378,1.9959,0,0
-6,0.52517,0,6.2455,8.236,1.9949,0,0
-6,0.5731,0,6.245,8.1602,1.9572,0,0
-6,0.62104,0,6.2449,8.0172,1.8828,0,0
-6,0.66898,0,6.2445,7.8136,1.7716,0,0
-6,0.71691,0,6.2441,7.5615,1.6236,0,0
-6,0.76485,0,6.2426,7.2767,1.4388,0,0
-6,0.81279,0,6.2411,6.9839,1.2173,0,0
-6,0.86072,0,6.242,6.7023,0.95902,0,0
12,0.27467,0,0,6.6934,3.6562,0.001257,0
12,0.22947,0,0,6.6846,3.6553,0.00072914,0
12,0.18427,0,0,6.4567,3.5938,-0.0015221,2.1684e-19
12,0.13907,0,0,5.4861,3.3185,-0.0008544,0
-6,0.096024,0,6.2373,6.4797,0.69443,0,0
-6,0.14167,0,6.2413,6.7136,0.97281,0,0
12,0.096024,0,0,3.7645,2.7456,0.0027455,0
12,0.40745,0,0,3.5432,2.6626,-0.0013501,0
12,0.36508,0,0,5.3303,3.2616,0.0017445,0
-0.020276,1,0,5.6997,5.6997,0,0,0
0,1,0,5.6996,5.6996,0,0,0
-0.040536,1,0,5.7002,5.7002,0,0,0
-0.060784,1,0,5.7008,5.7008,0,0,0
-0.081021,1,0,5.7011,5.7011,0,0,0
-0.10125,1,0,5.7009,5.7009,0,0,0
-0.12148,1,0,5.7,5.7,0,0,0
-0.14171,1,0,5.6984,5.6984,0,0,0
-0.16195,1,0,5.6964,5.6964,0,0,0
-0.18219,1,0,5.6942,5.6942,0,0,0
-0.20244,1,0,5.6921,5.6921,0,0,0
-0.22271,1,0,5.6903,5.6903,0,0,0
-0.24299,1,0,5.6889,5.6889,0,0,0
-0.26329,1,0,5.6879,5.6879,0,0,0
-0.28362,1,0,5.6874,5.6874,0,0,0
-0.30398,1,0,5.6871,5.6871,0,0,0
-0.32442,1,0,5.687,5.687,0,0,0
-0.34493,1,0,5.6871,5.6871,0,0,0
-0.36549,1,0,5.6872,5.6872,0,0,0
-0.38599,1,0,5.6874,5.6874,0,0,0
-0.40639,1,0,5.6876,5.6876,0,0,0
-0.42674,1,0,5.6877,5.6877,0,0,0
-0.44706,1,0,5.6878,5.6878,0,0,0
-0.46735,1,0,5.6879,5.6879,0,0,0
-0.48763,1,0,5.688,5.688,0,0,0
-0.50789,1,0,5.688,5.688,0,0,0
-0.52813,1,0,5.688,5.688,0,0,0
-0.54837,1,0,5.688,5.688,0,0,0
-0.5686,1,0,5.6879,5.6879,0,0,0
-0.58883,1,0,5.6879,5.6879,0,0,0
-0.60906,1,0,5.6878,5.6878,0,0,0
-0.6293,1,0,5.6877,5.6877,0,0,0
-0.64954,1,0,5.6877,5.6877,0,0,0
-0.66979,1,0,5.6877,5.6877,0,0,0
-0.69006,1,0,5.6878,5.6878,0,0,0
-0.71034,1,0,5.6879,5.6879,0,0,0
-0.73064,1,0,5.688,5.688,0,0,0
-0.75091,1,0,5.6881,5.6881,0,0,0
0,0.98012,0,5.6995,5.6995,0,0,0
0,0.96094,0,5.6991,5.6991,0,0,0
0,0.94179,0,5.6985,5.6985,0,0,0
0,0.92263,0,5.6977,5.6977,0,0,0
0,0.90348,0,5.6967,5.6967,0,0,0
0,0.88433,0,5.6956,5.6956,0,0,0
0,0.86518,0,5.6943,5.6943,0,0,0
0,0.84603,0,5.6929,5.6929,0,0,0
0,0.82687,0,5.6918,5.6918,0,0,0
0,0.80769,0,5.6912,5.6912,0,0,0
0,0.78846,0,5.6918,5.6918,0,0,0
0,0.76917,0,5.6942,5.6942,0,0,0
0,0.74982,0,5.6992,5.6992,0,0,0
0,0.73043,0,5.7076,5.7076,0,0,0
0,0.71105,0,5.72,5.72,0,0,0
0,0.69169,0,5.7372,5.7372,0,0,0
0,0.67241,0,5.7597,5.7597,0,0,0
0,0.65318,0,5.7877,5.7877,0,0,0
0,0.63399,0,5.8192,5.8192,0,0,0
0,0.61483,0,5.8495,5.8495,0,0,0
0,0.59568,0,5.8686,5.8686,0,0,0
0,0.57653,0,5.857,5.857,0,0,0
0,0.55738,0,5.7711,5.7711,0,0,0
0,0.53823,0,5.5043,5.5043,0,0,0
0,0.51908,0,4.8065,4.8065,0,0,0
0,0.5,0,1.7505,1.7505,0,0,0
0.019808,0.5,0,-0.78516,-0.78516,0,0,0
0.039616,0.5,0,-0.15124,-0.15124,0,0,0
0.059424,0.5,0,0.39669,0.39669,0,0,0
0.079232,0.5,0,0.6731,0.6731,0,0,0
0.09904,0.5,0,0.8176,0.8176,0,0,0
0.11885,0.5,0,0.90828,0.90828,0,0,0
0.13869,0.5,0,0.97795,0.97795,0,0,0
0.15858,0.5,0,1.0371,1.0371,0,0,0
0.17855,0.5,0,1.0891,1.0891,0,0,0
0.19854,0.5,0,1.1363,1.1363,0,0,0
0.21849,0.5,0,1.1808,1.1808,0,0,0
0.23839,0.5,0,1.2241,1.2241,0,0,0
0.25822,0.5,0,1.267,1.267,0,0,0
0.27804,0.5,0,1.31,1.31,0,0,0
0.29784,0.5,0,1.3534,1.3534,0,0,0
0.31765,0.5,0,1.3971,1.3971,0,0,0
0.33746,0.5,0,1.4413,1.4413,0,0,0
0.35727,0.5,0,1.486,1.486,0,0,0
0.37708,0.5,0,1.5309,1.5309,0,0,0
0.39688,0.5,0,1.5759,1.5759,0,0,0
0.41669,0.5,0,1.6208,1.6208,0,0,0
0.4365,0.5,0,1.6655,1.6655,0,0,0
0.45631,0.5,0,1.7096,1.7096,0,0,0
0.47612,0.5,0,1.7532,1.7532,0,0,0
0.49592,0.5,0,1.7959,1.7959,0,0,0
0.51573,0.5,0,1.8376,1.8376,0,0,0
0.53554,0.5,0,1.8782,1.8782,0,0,0
0.55535,0.5,0,1.9174,1.9174,0,0,0
0.57516,0.5,0,1.955,1.955,0,0,0
0.59497,0.5,0,1.991,1.991,0,0,0
0.61481,0.5,0,2.0253,2.0253,0,0,0
0.63471,0.5,0,2.0578,2.0578,0,0,0
0.65468,0.5,0,2.0883,2.0883,0,0,0
0.67467,0.5,0,2.1168,2.1168,0,0,0
0.69463,0.5,0,2.1431,2.1431,0,0,0
0.71452,0.5,0,2.1672,2.1672,0,0,0
0.73436,0.5,0,2.1891,2.1891,0,0,0
0.75417,0.5,0,2.209,2.209,0,0,0
0.77398,0.5,0,2.2268,2.2268,0,0,0
0.79378,0.5,0,2.2427,2.2427,0,0,0
0.81359,0.5,0,2.2568,2.2568,0,0,0
0.8334,0.5,0,2.2691,2.2691,0,0,0
0.85321,0.5,0,2.2797,2.2797,0,0,0
0.87302,0.5,0,2.2887,2.2887,0,0,0
0.89282,0.5,0,2.2962,2.2962,0,0,0
0.91263,0.5,0,2.3024,2.3024,0,0,0
0.93244,0.5,0,2.3072,2.3072,0,0,0
0.95225,0.5,0,2.3109,2.3109,0,0,0
0.97206,0.5,0,2.3135,2.3135,0,0,0
0.99186,0.5,0,2.315,2.315,0,0,0
1.0117,0.5,0,2.3157,2.3157,0,0,0
1.0315,0.5,0,2.3155,2.3155,0,0,0
1.0513,0.5,0,2.3146,2.3146,0,0,0
1.0711,0.5,0,2.3131,2.3131,0,0,0
1.091,0.5,0,2.3109,2.3109,0,0,0
1.1109,0.5,0,2.3081,2.3081,0,0,0
1.1308,0.5,0,2.3049,2.3049,0,0,0
1.1508,0.5,0,2.3012,2.3012,0,0,0
1.1708,0.5,0,2.2971,2.2971,0,0,0
1.1907,0.5,0,2.2928,2.2928,0,0,0
1.2105,0.5,0,2.2881,2.2881,0,0,0
1.2303,0.5,0,2.2832,2.2832,0,0,0
1.2501,0.5,0,2.278,2.278,0,0,0
1.2699,0.5,0,2.2727,2.2727,0,0,0
1.2897,0.5,0,2.2672,2.2672,0,0,0
1.3095,0.5,0,2.2615,2.2615,0,0,0
1.3294,0.5,0,2.2557,2.2557,0,0,0
1.3492,0.5,0,2.2499,2.2499,0,0,0
1.369,0.5,0,2.2439,2.2439,0,0,0
1.3888,0.5,0,2.2379,2.2379,0,0,0
-1.8455,-5.652e-16,0,6.1017,6.1017,0,0,0
-1.8754,-5.6642e-16,0,6.1061,6.1061,0,0,0
-1.9053,-5.6764e-16,0,6.1104,6.1104,0,0,0
-1.9353,-5.6886e-16,0,6.1145,6.1145,0,0,0
-1.9652,-5.7008e-16,0,6.1185,6.1185,0,0,0
-1.9951,-5.713e-16,0,6.1223,6.1223,0,0,0
-2.0255,-5.7254e-16,0,6.1258,6.1258,0,0,0
-2.06,-5.7395e-16,0,6.1295,6.1295,0,0,0
-2.101,-5.7563e-16,0,6.1333,6.1333,0,0,0
-2.148,-5.7754e-16,0,6.1373,6.1373,0,0,0
-2.1973,-5.7956e-16,0,6.1411,6.1411,0,0,0
-2.2474,-5.816e-16,0,6.1447,6.1447,0,0,0
-2.2974,-5.8364e-16,0,6.148,6.148,0,0,0
-2.3475,-5.8569e-16,0,6.1512,6.1512,0,0,0
-2.3976,-5.8773e-16,0,6.1542,6.1542,0,0,0
-2.4477,-5.8978e-16,0,6.157,6.157,0,0,0
-2.4977,-5.9182e-16,0,6.1596,6.1596,0,0,0
-2.5478,-5.9386e-16,0,6.1621,6.1621,0,0,0
