"Points:0","Points:1","Points:2","Pressure","Total_Pressure","Velocity:0","Velocity:1","Velocity:2"
7.0863,-2.0058e-16,0,1.7114,1.7114,0,0,0
7.0362,-2.0263e-16,0,1.728,1.728,0,0,0
7.1365,-1.9854e-16,0,1.6947,1.6947,0,0,0
7.1867,-1.9649e-16,0,1.6778,1.6778,0,0,0
7.2368,-1.9444e-16,0,1.6608,1.6608,0,0,0
7.287,-1.9239e-16,0,1.6439,1.6439,0,0,0
7.3371,-1.9034e-16,0,1.6271,1.6271,0,0,0
7.3873,-1.883e-16,0,1.6104,1.6104,0,0,0
7.4375,-1.8625e-16,0,1.5935,1.5935,0,0,0
7.4876,-1.842e-16,0,1.5765,1.5765,0,0,0
7.5378,-1.8215e-16,0,1.5593,1.5593,0,0,0
7.588,-1.8011e-16,0,1.542,1.542,0,0,0
7.6381,-1.7806e-16,0,1.5246,1.5246,0,0,0
7.6883,-1.7601e-16,0,1.5071,1.5071,0,0,0
7.7385,-1.7396e-16,0,1.4894,1.4894,0,0,0
7.7886,-1.7191e-16,0,1.4718,1.4718,0,0,0
7.8388,-1.6987e-16,0,1.454,1.454,0,0,0
7.889,-1.6782e-16,0,1.4362,1.4362,0,0,0
7.9391,-1.6577e-16,0,1.4184,1.4184,0,0,0
7.9893,-1.6372e-16,0,1.4005,1.4005,0,0,0
8.0395,-1.6168e-16,0,1.3826,1.3826,0,0,0
8.0896,-1.5963e-16,0,1.3646,1.3646,0,0,0
8.1398,-1.5758e-16,0,1.3467,1.3467,0,0,0
8.19,-1.5553e-16,0,1.3286,1.3286,0,0,0
8.2401,-1.5348e-16,0,1.3106,1.3106,0,0,0
8.2903,-1.5144e-16,0,1.2925,1.2925,0,0,0
8.3405,-1.4939e-16,0,1.2744,1.2744,0,0,0
8.3906,-1.4734e-16,0,1.2563,1.2563,0,0,0
8.4408,-1.4529e-16,0,1.2381,1.2381,0,0,0
8.4909,-1.4325e-16,0,1.2199,1.2199,0,0,0
8.5411,-1.412e-16,0,1.2018,1.2018,0,0,0
8.5913,-1.3915e-16,0,1.1835,1.1835,0,0,0
8.6414,-1.371e-16,0,1.1653,1.1653,0,0,0
8.6916,-1.3505e-16,0,1.1471,1.1471,0,0,0
8.7418,-1.3301e-16,0,1.1289,1.1289,0,0,0
8.7919,-1.3096e-16,0,1.1106,1.1106,0,0,0
8.8421,-1.2891e-16,0,1.0924,1.0924,0,0,0
8.8923,-1.2686e-16,0,1.0741,1.0741,0,0,0
8.9424,-1.2481e-16,0,1.0558,1.0558,0,0,0
8.9926,-1.2277e-16,0,1.0376,1.0376,0,0,0
9.0428,-1.2072e-16,0,1.0193,1.0193,0,0,0
9.0929,-1.1867e-16,0,1.001,1.001,0,0,0
9.1431,-1.1662e-16,0,0.98271,0.98271,0,0,0
9.1933,-1.1458e-16,0,0.9644,0.9644,0,0,0
9.2434,-1.1253e-16,0,0.94609,0.94609,0,0,0
9.2936,-1.1048e-16,0,0.92776,0.92776,0,0,0
9.3438,-1.0843e-16,0,0.90943,0.90943,0,0,0
9.3939,-1.0638e-16,0,0.89108,0.89108,0,0,0
9.4441,-1.0434e-16,0,0.87273,0.87273,0,0,0
9.4943,-1.0229e-16,0,0.85437,0.85437,0,0,0
9.5444,-1.0024e-16,0,0.83599,0.83599,0,0,0
9.5946,-9.8193e-17,0,0.81764,0.81764,0,0,0
9.6447,-9.6145e-17,0,0.7994,0.7994,0,0,0
9.6949,-9.4097e-17,0,0.78139,0.78139,0,0,0
9.7451,-9.205e-17,0,0.76361,0.76361,0,0,0
9.7952,-9.0002e-17,0,0.7459,0.7459,0,0,0
9.8454,-8.7954e-17,0,0.72806,0.72806,0,0,0
9.8956,-8.5906e-17,0,0.71008,0.71008,0,0,0
9.9457,-8.3858e-17,0,0.6921,0.6921,0,0,0
9.9959,-8.181e-17,0,0.67434,0.67434,0,0,0
10.046,-7.9763e-17,0,0.65683,0.65683,0,0,0
10.096,-7.7715e-17,0,0.63938,0.63938,0,0,0
10.146,-7.5667e-17,0,0.62175,0.62175,0,0,0
10.197,-7.3619e-17,0,0.60392,0.60392,0,0,0
10.247,-7.1571e-17,0,0.58604,0.58604,0,0,0
10.297,-6.9524e-17,0,0.56831,0.56831,0,0,0
10.347,-6.7476e-17,0,0.55078,0.55078,0,0,0
10.397,-6.5428e-17,0,0.53334,0.53334,0,0,0
10.447,-6.338e-17,0,0.51595,0.51595,0,0,0
10.498,-6.1332e-17,0,0.49862,0.49862,0,0,0
10.548,-5.9284e-17,0,0.48131,0.48131,0,0,0
10.598,-5.7237e-17,0,0.46403,0.46403,0,0,0
10.648,-5.5189e-17,0,0.44676,0.44676,0,0,0
10.698,-5.3141e-17,0,0.42945,0.42945,0,0,0
10.748,-5.1093e-17,0,0.4121,0.4121,0,0,0
10.799,-4.9045e-17,0,0.39478,0.39478,0,0,0
10.849,-4.6998e-17,0,0.3776,0.3776,0,0,0
10.899,-4.495e-17,0,0.3607,0.3607,0,0,0
10.949,-4.2902e-17,0,0.34399,0.34399,0,0,0
10.999,-4.0854e-17,0,0.32721,0.32721,0,0,0
11.049,-3.8806e-17,0,0.31032,0.31032,0,0,0
11.1,-3.6758e-17,0,0.29352,0.29352,0,0,0
11.15,-3.4711e-17,0,0.27704,0.27704,0,0,0
11.2,-3.2663e-17,0,0.26084,0.26084,0,0,0
11.25,-3.0615e-17,0,0.24472,0.24472,0,0,0
11.3,-2.8567e-17,0,0.22853,0.22853,0,0,0
11.35,-2.6519e-17,0,0.21222,0.21222,0,0,0
11.401,-2.4472e-17,0,0.19578,0.19578,0,0,0
11.451,-2.2424e-17,0,0.17916,0.17916,0,0,0
11.501,-2.0376e-17,0,0.16243,0.16243,0,0,0
11.551,-1.8328e-17,0,0.14574,0.14574,0,0,0
11.601,-1.628e-17,0,0.12908,0.12908,0,0,0
11.651,-1.4232e-17,0,0.1124,0.1124,0,0,0
11.702,-1.2185e-17,0,0.09579,0.09579,0,0,0
11.752,-1.0137e-17,0,0.079332,0.079332,0,0,0
11.802,-8.089e-18,0,0.062957,0.062957,0,0,0
11.852,-6.0411e-18,0,0.046602,0.046602,0,0,0
11.902,-3.9935e-18,0,0.030388,0.030388,0,0,0
11.952,-1.9501e-18,0,0.014636,0.014636,0,0,0
12,0.096024,0,0,3.5406,2.6608,0.0010724,-2.1684e-19
12,0.073961,0,0,2.3268,2.1569,0.0012376,0
12,0.054775,0,0,1.3904,1.6675,0.00091476,0
12,0.038092,0,0,0.72372,1.2031,0.00069978,0
12,0.023584,0,0,0.29612,0.76967,0.00043338,0
12,0.01097,0,0,0.068648,0.37072,0.00016218,0
12,0,0,0,-5.7939e-05,0,0,0
-6,0.90572,0,8.4801,8.7153,0.68311,0,0
-6,0.92739,0,8.481,8.6255,0.53874,0,0
-6,0.94622,0,8.4818,8.5644,0.40709,0,0
-6,0.9626,0,8.4821,8.5236,0.288,0,0
-6,0.97684,0,8.4821,8.4986,0.18095,0,0
-6,0.98923,0,8.482,8.4857,0.085231,0,0
-6,1,0,8.4819,8.4819,0,0,0
-5.9578,1,0,8.4812,8.4812,0,0,0
-5.9124,1,0,8.4801,8.4801,0,0,0
-5.8642,1,0,8.479,8.479,0,0,0
-5.8142,1,0,8.4778,8.4778,0,0,0
-5.7641,1,0,8.4763,8.4763,0,0,0
-5.7139,1,0,8.4747,8.4747,0,0,0
-5.6638,1,0,8.4729,8.4729,0,0,0
-5.6136,1,0,8.4711,8.4711,0,0,0
-5.5634,1,0,8.4693,8.4693,0,0,0
-5.5133,1,0,8.4675,8.4675,0,0,0
