"Points:0","Points:1","Points:2","Pressure","Total_Pressure","Velocity:0","Velocity:1","Velocity:2"
12,0.31987,0,0,6.7663,3.672,0.0021602,0
12,0.27467,0,0,7.3166,3.821,0.00051825,0
-6,0.33348,0,11.993,13.573,1.7782,0,0
-6,0.38143,0,11.993,13.774,1.8875,0,0
-6,0.23758,0,11.99,13.038,1.4491,0,0
-6,0.28553,0,11.992,13.323,1.632,0,0
-6,0.52527,0,11.994,13.984,1.9949,0,0
-6,0.57322,0,11.993,13.908,1.9571,0,0
-6,0.71707,0,11.992,13.308,1.623,0,0
-6,0.76502,0,11.989,13.022,1.4381,0,0
-6,0.42938,0,11.993,13.914,1.9601,0,0
-6,0.47732,0,11.994,13.986,1.9959,0,0
-6,0.62117,0,11.993,13.765,1.8825,0,0
-6,0.66912,0,11.993,13.561,1.7712,0,0
12,0.22947,0,0,7.3043,3.8199,-0.0012979,0
12,0.18427,0,0,6.8123,3.691,-0.0026428,0
-6,0.14168,0,11.99,12.464,0.97287,0,0
-6,0.18963,0,11.986,12.748,1.2294,0,0
-6,0.81297,0,11.986,12.732,1.2164,0,0
-6,0.86092,0,11.987,12.449,0.95792,0,0
12,0.36508,0,0,5.2022,3.2223,0.00095818,0
3.0565,0.5,0,5.3801,5.3801,0,0,0
3.0797,0.5,0,5.3644,5.3644,0,0,0
3.1059,0.5,0,5.3467,5.3467,0,0,0
3.1347,0.5,0,5.3273,5.3273,0,0,0
3.1644,0.5,0,5.3076,5.3076,0,0,0
3.1941,0.5,0,5.288,5.288,0,0,0
3.2239,0.5,0,5.2686,5.2686,0,0,0
3.2536,0.5,0,5.2493,5.2493,0,0,0
3.2833,0.5,0,5.23,5.23,0,0,0
3.313,0.5,0,5.2108,5.2108,0,0,0
3.3427,0.5,0,5.1917,5.1917,0,0,0
3.3724,0.5,0,5.1726,5.1726,0,0,0
3.4021,0.5,0,5.1535,5.1535,0,0,0
3.4318,0.5,0,5.1344,5.1344,0,0,0
3.4616,0.5,0,5.1154,5.1154,0,0,0
3.4913,0.5,0,5.0964,5.0964,0,0,0
3.521,0.5,0,5.0774,5.0774,0,0,0
3.5507,0.5,0,5.0584,5.0584,0,0,0
3.5804,0.5,0,5.0394,5.0394,0,0,0
3.6101,0.5,0,5.0205,5.0205,0,0,0
3.6398,0.5,0,5.0015,5.0015,0,0,0
3.6695,0.5,0,4.9827,4.9827,0,0,0
3.6992,0.5,0,4.9638,4.9638,0,0,0
3.729,0.5,0,4.9449,4.9449,0,0,0
3.7587,0.5,0,4.9261,4.9261,0,0,0
3.7884,0.5,0,4.9073,4.9073,0,0,0
3.8181,0.5,0,4.8885,4.8885,0,0,0
3.8478,0.5,0,4.8698,4.8698,0,0,0
3.8775,0.5,0,4.8511,4.8511,0,0,0
3.9072,0.5,0,4.8324,4.8324,0,0,0
3.9369,0.5,0,4.8137,4.8137,0,0,0
3.9667,0.5,0,4.7951,4.7951,0,0,0
3.9964,0.5,0,4.7764,4.7764,0,0,0
4.0261,0.5,0,4.7579,4.7579,0,0,0
4.0558,0.5,0,4.7393,4.7393,0,0,0
4.0855,0.5,0,4.7207,4.7207,0,0,0
4.1152,0.5,0,4.7022,4.7022,0,0,0
4.1449,0.5,0,4.6837,4.6837,0,0,0
4.1746,0.5,0,4.6652,4.6652,0,0,0
4.2043,0.5,0,4.6468,4.6468,0,0,0
4.2341,0.5,0,4.6284,4.6284,0,0,0
4.2638,0.5,0,4.61,4.61,0,0,0
4.2935,0.5,0,4.5917,4.5917,0,0,0
4.3232,0.5,0,4.5735,4.5735,0,0,0
4.3529,0.5,0,4.5552,4.5552,0,0,0
4.3826,0.5,0,4.537,4.537,0,0,0
4.4123,0.5,0,4.5188,4.5188,0,0,0
4.442,0.5,0,4.5006,4.5006,0,0,0
4.4718,0.5,0,4.4824,4.4824,0,0,0
4.5015,0.5,0,4.4643,4.4643,0,0,0
4.5312,0.5,0,4.4461,4.4461,0,0,0
4.5609,0.5,0,4.4281,4.4281,0,0,0
4.5906,0.5,0,4.4101,4.4101,0,0,0
4.6203,0.5,0,4.3922,4.3922,0,0,0
4.65,0.5,0,4.3744,4.3744,0,0,0
4.6797,0.5,0,4.3566,4.3566,0,0,0
4.7095,0.5,0,4.3389,4.3389,0,0,0
4.7392,0.5,0,4.3211,4.3211,0,0,0
4.7689,0.5,0,4.3034,4.3034,0,0,0
4.7986,0.5,0,4.2856,4.2856,0,0,0
4.8283,0.5,0,4.2679,4.2679,0,0,0
