"Points:0","Points:1","Points:2","Pressure","Total_Pressure","Velocity:0","Velocity:1","Velocity:2"
-1.8352,1,0,5.991,5.991,0,0,0
-1.8052,1,0,5.9916,5.9916,0,0,0
-1.7753,1,0,5.9923,5.9923,0,0,0
-1.7453,1,0,5.9931,5.9931,0,0,0
-1.7153,1,0,5.9939,5.9939,0,0,0
-1.6854,1,0,5.9948,5.9948,0,0,0
-1.6555,1,0,5.9958,5.9958,0,0,0
-1.6255,1,0,5.9968,5.9968,0,0,0
-1.5956,1,0,5.9979,5.9979,0,0,0
-1.5656,1,0,5.9991,5.9991,0,0,0
-1.5356,1,0,6.0003,6.0003,0,0,0
-1.5057,1,0,6.0015,6.0015,0,0,0
-1.4757,1,0,6.0028,6.0028,0,0,0
-1.4458,1,0,6.0042,6.0042,0,0,0
-1.4159,1,0,6.0056,6.0056,0,0,0
-1.3859,1,0,6.0071,6.0071,0,0,0
-1.356,1,0,6.0086,6.0086,0,0,0
-1.326,1,0,6.0101,6.0101,0,0,0
-1.2961,1,0,6.0117,6.0117,0,0,0
6.1332,-2.3949e-16,0,1.0169,1.0169,0,0,0
6.083,-2.4154e-16,0,1.0258,1.0258,0,0,0
6.1834,-2.3744e-16,0,1.0079,1.0079,0,0,0
6.2335,-2.354e-16,0,0.99884,0.99884,0,0,0
6.2837,-2.3335e-16,0,0.98975,0.98975,0,0,0
6.3338,-2.313e-16,0,0.9806,0.9806,0,0,0
6.384,-2.2925e-16,0,0.97143,0.97143,0,0,0
6.4342,-2.2721e-16,0,0.96225,0.96225,0,0,0
6.4843,-2.2516e-16,0,0.95313,0.95313,0,0,0
6.5345,-2.2311e-16,0,0.94405,0.94405,0,0,0
6.5847,-2.2106e-16,0,0.93487,0.93487,0,0,0
6.6348,-2.1901e-16,0,0.92556,0.92556,0,0,0
6.685,-2.1697e-16,0,0.91627,0.91627,0,0,0
6.7352,-2.1492e-16,0,0.90714,0.90714,0,0,0
6.7853,-2.1287e-16,0,0.8982,0.8982,0,0,0
6.8355,-2.1082e-16,0,0.88936,0.88936,0,0,0
6.8857,-2.0878e-16,0,0.88051,0.88051,0,0,0
6.9358,-2.0673e-16,0,0.8717,0.8717,0,0,0
6.986,-2.0468e-16,0,0.86309,0.86309,0,0,0
7.0362,-2.0263e-16,0,0.85466,0.85466,0,0,0
7.0863,-2.0058e-16,0,0.84626,0.84626,0,0,0
7.1365,-1.9854e-16,0,0.83773,0.83773,0,0,0
7.1867,-1.9649e-16,0,0.82909,0.82909,0,0,0
7.2368,-1.9444e-16,0,0.82038,0.82038,0,0,0
7.287,-1.9239e-16,0,0.81167,0.81167,0,0,0
7.3371,-1.9034e-16,0,0.80301,0.80301,0,0,0
7.3873,-1.883e-16,0,0.79442,0.79442,0,0,0
7.4375,-1.8625e-16,0,0.7859,0.7859,0,0,0
7.4876,-1.842e-16,0,0.77738,0.77738,0,0,0
7.5378,-1.8215e-16,0,0.7688,0.7688,0,0,0
7.588,-1.8011e-16,0,0.76016,0.76016,0,0,0
7.6381,-1.7806e-16,0,0.75145,0.75145,0,0,0
7.6883,-1.7601e-16,0,0.74265,0.74265,0,0,0
7.7385,-1.7396e-16,0,0.73375,0.73375,0,0,0
7.7886,-1.7191e-16,0,0.72482,0.72482,0,0,0
7.8388,-1.6987e-16,0,0.7159,0.7159,0,0,0
7.889,-1.6782e-16,0,0.70703,0.70703,0,0,0
7.9391,-1.6577e-16,0,0.69815,0.69815,0,0,0
7.9893,-1.6372e-16,0,0.68924,0.68924,0,0,0
8.0395,-1.6168e-16,0,0.6803,0.6803,0,0,0
8.0896,-1.5963e-16,0,0.67135,0.67135,0,0,0
8.1398,-1.5758e-16,0,0.66245,0.66245,0,0,0
8.19,-1.5553e-16,0,0.65359,0.65359,0,0,0
8.2401,-1.5348e-16,0,0.64474,0.64474,0,0,0
8.2903,-1.5144e-16,0,0.63587,0.63587,0,0,0
8.3405,-1.4939e-16,0,0.62697,0.62697,0,0,0
8.3906,-1.4734e-16,0,0.61806,0.61806,0,0,0
8.4408,-1.4529e-16,0,0.60913,0.60913,0,0,0
8.4909,-1.4325e-16,0,0.60019,0.60019,0,0,0
8.5411,-1.412e-16,0,0.59125,0.59125,0,0,0
8.5913,-1.3915e-16,0,0.5823,0.5823,0,0,0
8.6414,-1.371e-16,0,0.57335,0.57335,0,0,0
8.6916,-1.3505e-16,0,0.56441,0.56441,0,0,0
8.7418,-1.3301e-16,0,0.55548,0.55548,0,0,0
8.7919,-1.3096e-16,0,0.54657,0.54657,0,0,0
8.8421,-1.2891e-16,0,0.53768,0.53768,0,0,0
8.8923,-1.2686e-16,0,0.5288,0.5288,0,0,0
8.9424,-1.2481e-16,0,0.51993,0.51993,0,0,0
8.9926,-1.2277e-16,0,0.51108,0.51108,0,0,0
9.0428,-1.2072e-16,0,0.50223,0.50223,0,0,0
9.0929,-1.1867e-16,0,0.4934,0.4934,0,0,0
9.1431,-1.1662e-16,0,0.48458,0.48458,0,0,0
9.1933,-1.1458e-16,0,0.47576,0.47576,0,0,0
9.2434,-1.1253e-16,0,0.46696,0.46696,0,0,0
9.2936,-1.1048e-16,0,0.45817,0.45817,0,0,0
9.3438,-1.0843e-16,0,0.44939,0.44939,0,0,0
9.3939,-1.0638e-16,0,0.44062,0.44062,0,0,0
9.4441,-1.0434e-16,0,0.43187,0.43187,0,0,0
9.4943,-1.0229e-16,0,0.42313,0.42313,0,0,0
9.5444,-1.0024e-16,0,0.4144,0.4144,0,0,0
9.5946,-9.8193e-17,0,0.40568,0.40568,0,0,0
9.6447,-9.6145e-17,0,0.39697,0.39697,0,0,0
9.6949,-9.4097e-17,0,0.38826,0.38826,0,0,0
9.7451,-9.205e-17,0,0.37956,0.37956,0,0,0
9.7952,-9.0002e-17,0,0.37085,0.37085,0,0,0
9.8454,-8.7954e-17,0,0.36214,0.36214,0,0,0
9.8956,-8.5906e-17,0,0.3534,0.3534,0,0,0
9.9457,-8.3858e-17,0,0.34464,0.34464,0,0,0
9.9959,-8.181e-17,0,0.33583,0.33583,0,0,0
10.046,-7.9763e-17,0,0.32698,0.32698,0,0,0
10.096,-7.7715e-17,0,0.31815,0.31815,0,0,0
10.146,-7.5667e-17,0,0.30946,0.30946,0,0,0
10.197,-7.3619e-17,0,0.30094,0.30094,0,0,0
10.247,-7.1571e-17,0,0.29245,0.29245,0,0,0
10.297,-6.9524e-17,0,0.28391,0.28391,0,0,0
10.347,-6.7476e-17,0,0.27543,0.27543,0,0,0
10.397,-6.5428e-17,0,0.26709,0.26709,0,0,0
10.447,-6.338e-17,0,0.2588,0.2588,0,0,0
10.498,-6.1332e-17,0,0.25038,0.25038,0,0,0
10.548,-5.9284e-17,0,0.2418,0.2418,0,0,0
10.598,-5.7237e-17,0,0.2331,0.2331,0,0,0
10.648,-5.5189e-17,0,0.2244,0.2244,0,0,0
10.698,-5.3141e-17,0,0.21586,0.21586,0,0,0
10.748,-5.1093e-17,0,0.20761,0.20761,0,0,0
10.799,-4.9045e-17,0,0.19959,0.19959,0,0,0
10.849,-4.6998e-17,0,0.19159,0.19159,0,0,0
10.899,-4.495e-17,0,0.18342,0.18342,0,0,0
10.949,-4.2902e-17,0,0.17511,0.17511,0,0,0
10.999,-4.0854e-17,0,0.16672,0.16672,0,0,0
11.049,-3.8806e-17,0,0.15826,0.15826,0,0,0
11.1,-3.6758e-17,0,0.14977,0.14977,0,0,0
11.15,-3.4711e-17,0,0.14129,0.14129,0,0,0
11.2,-3.2663e-17,0,0.13293,0.13293,0,0,0
11.25,-3.0615e-17,0,0.12475,0.12475,0,0,0
11.3,-2.8567e-17,0,0.11664,0.11664,0,0,0
11.35,-2.6519e-17,0,0.10846,0.10846,0,0,0
11.401,-2.4472e-17,0,0.10017,0.10017,0,0,0
11.451,-2.2424e-17,0,0.091795,0.091795,0,0,0
11.501,-2.0376e-17,0,0.08336,0.08336,0,0,0
11.551,-1.8328e-17,0,0.074874,0.074874,0,0,0
11.601,-1.628e-17,0,0.066377,0.066377,0,0,0
11.651,-1.4232e-17,0,0.057956,0.057956,0,0,0
11.702,-1.2185e-17,0,0.049635,0.049635,0,0,0
11.752,-1.0137e-17,0,0.041295,0.041295,0,0,0
11.802,-8.089e-18,0,0.0328,0.0328,0,0,0
11.852,-6.0411e-18,0,0.024185,0.024185,0,0,0
11.902,-3.9935e-18,0,0.015644,0.015644,0,0,0
11.952,-1.9501e-18,0,0.0074243,0.0074243,0,0,0
12,0.096024,0,0,3.7125,2.7259,0.00285,0
12,0.073961,0,0,2.4721,2.2238,0.0043944,-1.0842e-19
12,0.054775,0,0,1.4967,1.7303,0.0029183,-1.0842e-19
12,0.038092,0,0,0.78625,1.2541,0.0018735,-1.0842e-19
12,0.023584,0,0,0.32376,0.80483,0.0010789,-5.421e-20
12,0.01097,0,0,0.075378,0.38853,0.00043435,-2.7105e-20
12,0,0,0,-9.2758e-05,0,0,0
-6,0.90595,0,6.0172,6.2516,0.68166,0,0
-6,0.92756,0,6.0169,6.1615,0.53756,0,0
-6,0.94635,0,6.0169,6.0996,0.40618,0,0
-6,0.96269,0,6.0169,6.0583,0.28734,0,0
-6,0.9769,0,6.0168,6.0333,0.18053,0,0
-6,0.98926,0,6.0167,6.0205,0.085032,0,0
-6,1,0,6.0167,6.0167,0,0,0
-5.9578,1,0,6.0163,6.0163,0,0,0
-5.9123,1,0,6.0156,6.0156,0,0,0
-5.8641,1,0,6.0148,6.0148,0,0,0
-5.814,1,0,6.014,6.014,0,0,0
-5.7638,1,0,6.0132,6.0132,0,0,0
-5.7136,1,0,6.0125,6.0125,0,0,0
-5.6633,1,0,6.0119,6.0119,0,0,0
-5.6131,1,0,6.0112,6.0112,0,0,0
-5.5629,1,0,6.0106,6.0106,0,0,0
-5.5127,1,0,6.0099,6.0099,0,0,0
-5.4625,1,0,6.0093,6.0093,0,0,0
-5.4122,1,0,6.0086,6.0086,0,0,0
-5.362,1,0,6.008,6.008,0,0,0
-5.3118,1,0,6.0073,6.0073,0,0,0
-5.2616,1,0,6.0067,6.0067,0,0,0
-5.2113,1,0,6.0061,6.0061,0,0,0
-5.1611,1,0,6.0054,6.0054,0,0,0
-5.1109,1,0,6.0048,6.0048,0,0,0
-5.0607,1,0,6.0041,6.0041,0,0,0
-5.0105,1,0,6.0034,6.0034,0,0,0
-4.9602,1,0,6.0028,6.0028,0,0,0
-4.91,1,0,6.0021,6.0021,0,0,0
-4.8598,1,0,6.0015,6.0015,0,0,0
-4.8096,1,0,6.0008,6.0008,0,0,0
-4.7593,1,0,6.0002,6.0002,0,0,0
-4.7091,1,0,5.9995,5.9995,0,0,0
-4.6589,1,0,5.9989,5.9989,0,0,0
-4.6087,1,0,5.9982,5.9982,0,0,0
-4.5585,1,0,5.9976,5.9976,0,0,0
-4.5082,1,0,5.9969,5.9969,0,0,0
12,0.31987,0,0,6.4414,3.5837,0.002389,0
12,0.27467,0,0,6.7415,3.6691,0.0015108,0
-6,0.18963,0,6.0232,6.7781,1.2294,0,0
-6,0.23758,0,6.0242,7.0738,1.4491,0,0
-6,0.76502,0,6.0227,7.0559,1.4381,0,0
-6,0.81297,0,6.0215,6.763,1.2164,0,0
-6,0.47733,0,6.0255,8.0179,1.9959,0,0
-6,0.52527,0,6.0255,8.0159,1.9949,0,0
-6,0.66912,0,6.0246,7.593,1.7712,0,0
-6,0.71707,0,6.024,7.3408,1.623,0,0
-6,0.57322,0,6.0251,7.94,1.9571,0,0
-6,0.62117,0,6.025,7.7968,1.8825,0,0
-6,0.28553,0,6.0242,7.3559,1.632,0,0
-6,0.33348,0,6.0245,7.6053,1.7782,0,0
-6,0.38143,0,6.0248,7.806,1.8875,0,0
-6,0.42938,0,6.025,7.9457,1.9601,0,0
12,0.22947,0,0,6.7298,3.6676,0.00030979,0
12,0.18427,0,0,6.4734,3.5987,-0.0017678,0
-6,0.14168,0,6.0214,6.4939,0.97287,0,0
-6,0.86092,0,6.0226,6.4818,0.95792,0,0
12,0.13907,0,0,5.4405,3.304,-0.00062924,0
-6,0.096024,0,6.0176,6.26,0.69443,0,0
12,0.40745,0,0,3.5104,2.6502,-0.0020743,0
12,0.36508,0,0,5.2921,3.2499,0.0015612,0
-0.02029,1,0,4.9355,4.9355,0,0,0
0,1,0,4.9356,4.9356,0,0,0
-0.040563,1,0,4.9356,4.9356,0,0,0
-0.060825,1,0,4.9358,4.9358,0,0,0
-0.081076,1,0,4.936,4.936,0,0,0
-0.10132,1,0,4.9363,4.9363,0,0,0
-0.12157,1,0,4.9365,4.9365,0,0,0
-0.14181,1,0,4.9367,4.9367,0,0,0
-0.16206,1,0,4.9368,4.9368,0,0,0
-0.18231,1,0,4.9369,4.9369,0,0,0
-0.20258,1,0,4.9369,4.9369,0,0,0
-0.22286,1,0,4.9369,4.9369,0,0,0
-0.24315,1,0,4.9369,4.9369,0,0,0
-0.26347,1,0,4.9369,4.9369,0,0,0
-0.28381,1,0,4.9369,4.9369,0,0,0
-0.30419,1,0,4.937,4.937,0,0,0
-0.32465,1,0,4.9371,4.9371,0,0,0
-0.34517,1,0,4.9372,4.9372,0,0,0
-0.36545,1,0,4.9372,4.9372,0,0,0
0,0.98012,0,4.9356,4.9356,0,0,0
0,0.96094,0,4.9355,4.9355,0,0,0
0,0.94179,0,4.9354,4.9354,0,0,0
0,0.92263,0,4.9351,4.9351,0,0,0
0,0.90348,0,4.9347,4.9347,0,0,0
0,0.88433,0,4.9342,4.9342,0,0,0
0,0.86518,0,4.9336,4.9336,0,0,0
0,0.84603,0,4.9327,4.9327,0,0,0
0,0.82687,0,4.9316,4.9316,0,0,0
0,0.80769,0,4.93,4.93,0,0,0
0,0.78846,0,4.9281,4.9281,0,0,0
0,0.76917,0,4.9258,4.9258,0,0,0
0,0.74982,0,4.9238,4.9238,0,0,0
0,0.73043,0,4.9224,4.9224,0,0,0
0,0.71105,0,4.9227,4.9227,0,0,0
0,0.69169,0,4.9256,4.9256,0,0,0
0,0.67241,0,4.933,4.933,0,0,0
0,0.65318,0,4.9476,4.9476,0,0,0
0,0.63399,0,4.9737,4.9737,0,0,0
0,0.61483,0,5.0176,5.0176,0,0,0
0,0.59568,0,5.0852,5.0852,0,0,0
0,0.57653,0,5.1721,5.1721,0,0,0
0,0.55738,0,5.2447,5.2447,0,0,0
0,0.53823,0,5.2029,5.2029,0,0,0
0,0.51908,0,4.7742,4.7742,0,0,0
0,0.5,0,2.0596,2.0596,0,0,0
0.019808,0.5,0,-0.49258,-0.49258,0,0,0
0.039616,0.5,0,0.0090061,0.0090061,0,0,0
0.059424,0.5,0,0.53022,0.53022,0,0,0
0.079232,0.5,0,0.8232,0.8232,0,0,0
0.09904,0.5,0,0.98529,0.98529,0,0,0
0.11885,0.5,0,1.0891,1.0891,0,0,0
0.13869,0.5,0,1.1663,1.1663,0,0,0
0.15858,0.5,0,1.2313,1.2313,0,0,0
0.17855,0.5,0,1.2899,1.2899,0,0,0
0.19854,0.5,0,1.3438,1.3438,0,0,0
0.21849,0.5,0,1.3939,1.3939,0,0,0
0.23839,0.5,0,1.4409,1.4409,0,0,0
0.25822,0.5,0,1.4858,1.4858,0,0,0
0.27804,0.5,0,1.5294,1.5294,0,0,0
0.29784,0.5,0,1.5721,1.5721,0,0,0
0.31765,0.5,0,1.6144,1.6144,0,0,0
0.33746,0.5,0,1.6564,1.6564,0,0,0
0.35727,0.5,0,1.6981,1.6981,0,0,0
0.37708,0.5,0,1.7395,1.7395,0,0,0
0.39688,0.5,0,1.7806,1.7806,0,0,0
0.41669,0.5,0,1.8211,1.8211,0,0,0
0.4365,0.5,0,1.8607,1.8607,0,0,0
0.45631,0.5,0,1.8993,1.8993,0,0,0
0.47612,0.5,0,1.9365,1.9365,0,0,0
0.49592,0.5,0,1.9722,1.9722,0,0,0
0.51573,0.5,0,2.0061,2.0061,0,0,0
0.53554,0.5,0,2.0382,2.0382,0,0,0
0.55535,0.5,0,2.0683,2.0683,0,0,0
0.57516,0.5,0,2.0963,2.0963,0,0,0
0.59497,0.5,0,2.1222,2.1222,0,0,0
0.61481,0.5,0,2.1459,2.1459,0,0,0
0.63471,0.5,0,2.1676,2.1676,0,0,0
0.65468,0.5,0,2.1872,2.1872,0,0,0
0.67467,0.5,0,2.2047,2.2047,0,0,0
0.69463,0.5,0,2.2202,2.2202,0,0,0
0.71452,0.5,0,2.2337,2.2337,0,0,0
0.73436,0.5,0,2.2454,2.2454,0,0,0
0.75417,0.5,0,2.2553,2.2553,0,0,0
0.77398,0.5,0,2.2637,2.2637,0,0,0
0.79378,0.5,0,2.2705,2.2705,0,0,0
0.81359,0.5,0,2.276,2.276,0,0,0
0.8334,0.5,0,2.2802,2.2802,0,0,0
0.85321,0.5,0,2.2833,2.2833,0,0,0
0.87302,0.5,0,2.2852,2.2852,0,0,0
0.89282,0.5,0,2.2862,2.2862,0,0,0
0.91263,0.5,0,2.2863,2.2863,0,0,0
0.93244,0.5,0,2.2856,2.2856,0,0,0
0.95225,0.5,0,2.2842,2.2842,0,0,0
0.97206,0.5,0,2.2821,2.2821,0,0,0
0.99186,0.5,0,2.2795,2.2795,0,0,0
1.0117,0.5,0,2.2763,2.2763,0,0,0
1.0315,0.5,0,2.2726,2.2726,0,0,0
1.0513,0.5,0,2.2686,2.2686,0,0,0
1.0711,0.5,0,2.2642,2.2642,0,0,0
1.091,0.5,0,2.2594,2.2594,0,0,0
1.1109,0.5,0,2.2544,2.2544,0,0,0
1.1308,0.5,0,2.2491,2.2491,0,0,0
1.1508,0.5,0,2.2435,2.2435,0,0,0
1.1708,0.5,0,2.2379,2.2379,0,0,0
1.1907,0.5,0,2.232,2.232,0,0,0
1.2105,0.5,0,2.2261,2.2261,0,0,0
1.2303,0.5,0,2.22,2.22,0,0,0
1.2501,0.5,0,2.2139,2.2139,0,0,0
1.2699,0.5,0,2.2077,2.2077,0,0,0
1.2897,0.5,0,2.2014,2.2014,0,0,0
1.3095,0.5,0,2.1951,2.1951,0,0,0
1.3294,0.5,0,2.1887,2.1887,0,0,0
1.3492,0.5,0,2.1823,2.1823,0,0,0
1.369,0.5,0,2.1759,2.1759,0,0,0
1.3888,0.5,0,2.1695,2.1695,0,0,0
1.4086,0.5,0,2.1631,2.1631,0,0,0
1.4284,0.5,0,2.1567,2.1567,0,0,0
1.4482,0.5,0,2.1503,2.1503,0,0,0
1.468,0.5,0,2.1439,2.1439,0,0,0
1.4878,0.5,0,2.1375,2.1375,0,0,0
1.5076,0.5,0,2.1311,2.1311,0,0,0
1.5274,0.5,0,2.1248,2.1248,0,0,0
1.5473,0.5,0,2.1184,2.1184,0,0,0
1.5671,0.5,0,2.1121,2.1121,0,0,0
1.587,0.5,0,2.1058,2.1058,0,0,0
1.607,0.5,0,2.0995,2.0995,0,0,0
1.627,0.5,0,2.0933,2.0933,0,0,0
1.6469,0.5,0,2.0871,2.0871,0,0,0
1.6668,0.5,0,2.0809,2.0809,0,0,0
1.6867,0.5,0,2.0748,2.0748,0,0,0
1.7065,0.5,0,2.0687,2.0687,0,0,0
1.7263,0.5,0,2.0627,2.0627,0,0,0
1.7461,0.5,0,2.0567,2.0567,0,0,0
1.7659,0.5,0,2.0507,2.0507,0,0,0
1.7857,0.5,0,2.0447,2.0447,0,0,0
1.8055,0.5,0,2.0388,2.0388,0,0,0
1.8253,0.5,0,2.0329,2.0329,0,0,0
1.8451,0.5,0,2.027,2.027,0,0,0
1.8649,0.5,0,2.0212,2.0212,0,0,0
1.8848,0.5,0,2.0154,2.0154,0,0,0
1.9046,0.5,0,2.0096,2.0096,0,0,0
1.9244,0.5,0,2.0038,2.0038,0,0,0
1.9442,0.5,0,1.9981,1.9981,0,0,0
1.964,0.5,0,1.9924,1.9924,0,0,0
1.9838,0.5,0,1.9867,1.9867,0,0,0
2.0036,0.5,0,1.981,1.981,0,0,0
2.0234,0.5,0,1.9753,1.9753,0,0,0
2.0433,0.5,0,1.9697,1.9697,0,0,0
2.0632,0.5,0,1.964,1.964,0,0,0
2.0832,0.5,0,1.9584,1.9584,0,0,0
2.1032,0.5,0,1.9528,1.9528,0,0,0
2.1231,0.5,0,1.9472,1.9472,0,0,0
2.143,0.5,0,1.9417,1.9417,0,0,0
2.1629,0.5,0,1.9362,1.9362,0,0,0
2.1827,0.5,0,1.9307,1.9307,0,0,0
2.2025,0.5,0,1.9253,1.9253,0,0,0
2.2223,0.5,0,1.9199,1.9199,0,0,0
2.2421,0.5,0,1.9144,1.9144,0,0,0
2.2619,0.5,0,1.909,1.909,0,0,0
2.2817,0.5,0,1.9036,1.9036,0,0,0
2.3015,0.5,0,1.8983,1.8983,0,0,0
2.3213,0.5,0,1.8929,1.8929,0,0,0
2.3411,0.5,0,1.8875,1.8875,0,0,0
2.3609,0.5,0,1.8822,1.8822,0,0,0
2.3807,0.5,0,1.8769,1.8769,0,0,0
2.4005,0.5,0,1.8716,1.8716,0,0,0
2.4204,0.5,0,1.8663,1.8663,0,0,0
2.4402,0.5,0,1.861,1.861,0,0,0
2.46,0.5,0,1.8557,1.8557,0,0,0
2.4798,0.5,0,1.8504,1.8504,0,0,0
2.4996,0.5,0,1.8452,1.8452,0,0,0
2.5195,0.5,0,1.8399,1.8399,0,0,0
2.5394,0.5,0,1.8347,1.8347,0,0,0
2.5594,0.5,0,1.8294,1.8294,0,0,0
2.5794,0.5,0,1.8242,1.8242,0,0,0
2.5993,0.5,0,1.8189,1.8189,0,0,0
2.6192,0.5,0,1.8138,1.8138,0,0,0
2.6391,0.5,0,1.8086,1.8086,0,0,0
2.6589,0.5,0,1.8034,1.8034,0,0,0
2.6787,0.5,0,1.7983,1.7983,0,0,0
2.6985,0.5,0,1.7932,1.7932,0,0,0
2.7183,0.5,0,1.7881,1.7881,0,0,0
2.7381,0.5,0,1.783,1.783,0,0,0
2.7579,0.5,0,1.7779,1.7779,0,0,0
2.7777,0.5,0,1.7728,1.7728,0,0,0
2.7975,0.5,0,1.7677,1.7677,0,0,0
2.8173,0.5,0,1.7626,1.7626,0,0,0
2.8371,0.5,0,1.7575,1.7575,0,0,0
2.8569,0.5,0,1.7525,1.7525,0,0,0
2.8767,0.5,0,1.7474,1.7474,0,0,0
2.8966,0.5,0,1.7423,1.7423,0,0,0
2.9164,0.5,0,1.7372,1.7372,0,0,0
2.9362,0.5,0,1.7321,1.7321,0,0,0
2.956,0.5,0,1.7269,1.7269,0,0,0
2.9758,0.5,0,1.7217,1.7217,0,0,0
2.9957,0.5,0,1.7164,1.7164,0,0,0
3.0156,0.5,0,1.7111,1.7111,0,0,0
3.0356,0.5,0,1.7057,1.7057,0,0,0
3.0565,0.5,0,1.6999,1.6999,0,0,0
3.0797,0.5,0,1.6935,1.6935,0,0,0
3.1059,0.5,0,1.6863,1.6863,0,0,0
3.1347,0.5,0,1.6784,1.6784,0,0,0
3.1644,0.5,0,1.6704,1.6704,0,0,0
3.1941,0.5,0,1.6626,1.6626,0,0,0
3.2239,0.5,0,1.6549,1.6549,0,0,0
3.2536,0.5,0,1.6473,1.6473,0,0,0
3.2833,0.5,0,1.6398,1.6398,0,0,0
3.313,0.5,0,1.6324,1.6324,0,0,0
3.3427,0.5,0,1.625,1.625,0,0,0
3.3724,0.5,0,1.6176,1.6176,0,0,0
3.4021,0.5,0,1.6103,1.6103,0,0,0
3.4318,0.5,0,1.603,1.603,0,0,0
3.4616,0.5,0,1.5957,1.5957,0,0,0
3.4913,0.5,0,1.5885,1.5885,0,0,0
3.521,0.5,0,1.5813,1.5813,0,0,0
3.5507,0.5,0,1.574,1.574,0,0,0
3.5804,0.5,0,1.5668,1.5668,0,0,0
3.6101,0.5,0,1.5596,1.5596,0,0,0
3.6398,0.5,0,1.5524,1.5524,0,0,0
3.6695,0.5,0,1.5452,1.5452,0,0,0
-4.458,1,0,5.9963,5.9963,0,0,0
-4.4078,1,0,5.9956,5.9956,0,0,0
-4.3576,1,0,5.995,5.995,0,0,0
-4.3073,1,0,5.9944,5.9944,0,0,0
-4.2571,1,0,5.9937,5.9937,0,0,0
-4.2069,1,0,5.9931,5.9931,0,0,0
-4.1567,1,0,5.9925,5.9925,0,0,0
-4.1065,1,0,5.9919,5.9919,0,0,0
-4.0562,1,0,5.9913,5.9913,0,0,0
-4.006,1,0,5.9907,5.9907,0,0,0
-3.9558,1,0,5.9901,5.9901,0,0,0
-3.9056,1,0,5.9895,5.9895,0,0,0
-3.8553,1,0,5.989,5.989,0,0,0
-3.8051,1,0,5.9884,5.9884,0,0,0
-3.7549,1,0,5.9878,5.9878,0,0,0
-3.7047,1,0,5.9873,5.9873,0,0,0
-3.6545,1,0,5.9868,5.9868,0,0,0
-3.6042,1,0,5.9862,5.9862,0,0,0
-3.554,1,0,5.9857,5.9857,0,0,0
-3.5038,1,0,5.9852,5.9852,0,0,0
-3.4536,1,0,5.9848,5.9848,0,0,0
-3.4033,1,0,5.9843,5.9843,0,0,0
-3.3531,1,0,5.9839,5.9839,0,0,0
-3.3029,1,0,5.9834,5.9834,0,0,0
-3.2527,1,0,5.983,5.983,0,0,0
-3.2025,1,0,5.9827,5.9827,0,0,0
-3.1522,1,0,5.9823,5.9823,0,0,0
-3.102,1,0,5.982,5.982,0,0,0
-3.0518,1,0,5.9817,5.9817,0,0,0
-3.0016,1,0,5.9815,5.9815,0,0,0
-2.9513,1,0,5.9812,5.9812,0,0,0
-2.9011,1,0,5.9811,5.9811,0,0,0
-2.8509,1,0,5.9809,5.9809,0,0,0
-2.8007,1,0,5.9809,5.9809,0,0,0
