"Points:0","Points:1","Points:2","Pressure","Total_Pressure","Velocity:0","Velocity:1","Velocity:2"
-6,0.71706,0,6.0565,7.3734,1.6231,0,0
-6,0.76501,0,6.0558,7.0897,1.4382,0,0
-6,0.38142,0,6.0581,7.8397,1.8875,0,0
-6,0.42937,0,6.0583,7.9795,1.9601,0,0
-6,0.8609,0,6.0519,6.5104,0.958,0,0
-6,0.90593,0,6.0482,6.2805,0.68176,0,0
-6,0.47732,0,6.0592,8.0518,1.9959,0,0
-6,0.52527,0,6.0589,8.0499,1.9949,0,0
-6,0.096024,0,6.0493,6.2911,0.69443,0,0
-6,0.14168,0,6.0524,6.5241,0.97287,0,0
-6,0.18963,0,6.0562,6.8118,1.2294,0,0
-6,0.23758,0,6.0548,7.1057,1.4491,0,0
12,0.13907,0,0,5.5119,3.3277,-0.00075247,0
12,0.096024,0,0,3.8551,2.779,0.0042925,0
12,0.31987,0,0,6.3314,3.5575,0.0024118,0
12,0.27467,0,0,6.6013,3.6317,0.00077547,0
12,0.22947,0,0,6.6051,3.6333,-0.00021073,0
12,0.18427,0,0,6.3934,3.5759,-0.0023195,0
5.5312,-2.6407e-16,0,1.038,1.038,0,0,0
5.481,-2.6611e-16,0,1.0453,1.0453,0,0,0
5.5814,-2.6202e-16,0,1.0306,1.0306,0,0,0
5.6315,-2.5997e-16,0,1.023,1.023,0,0,0
5.6817,-2.5792e-16,0,1.0153,1.0153,0,0,0
5.7319,-2.5588e-16,0,1.0074,1.0074,0,0,0
5.782,-2.5383e-16,0,0.99958,0.99958,0,0,0
5.8322,-2.5178e-16,0,0.99182,0.99182,0,0,0
5.8824,-2.4973e-16,0,0.98424,0.98424,0,0,0
5.9325,-2.4768e-16,0,0.97693,0.97693,0,0,0
5.9827,-2.4564e-16,0,0.96995,0.96995,0,0,0
6.0329,-2.4359e-16,0,0.96328,0.96328,0,0,0
6.083,-2.4154e-16,0,0.95666,0.95666,0,0,0
6.1332,-2.3949e-16,0,0.94954,0.94954,0,0,0
6.1834,-2.3744e-16,0,0.94179,0.94179,0,0,0
6.2335,-2.354e-16,0,0.93385,0.93385,0,0,0
6.2837,-2.3335e-16,0,0.92605,0.92605,0,0,0
6.3338,-2.313e-16,0,0.91838,0.91838,0,0,0
6.384,-2.2925e-16,0,0.91074,0.91074,0,0,0
-6,0.81295,0,6.0548,6.7958,1.2165,0,0
-6,0.28553,0,6.0565,7.3875,1.632,0,0
-6,0.33347,0,6.0579,7.6386,1.7782,0,0
6.4342,-2.2721e-16,0,0.90313,0.90313,0,0,0
6.4843,-2.2516e-16,0,0.89556,0.89556,0,0,0
6.5345,-2.2311e-16,0,0.88805,0.88805,0,0,0
6.5847,-2.2106e-16,0,0.8806,0.8806,0,0,0
6.6348,-2.1901e-16,0,0.87321,0.87321,0,0,0
6.685,-2.1697e-16,0,0.86587,0.86587,0,0,0
6.7352,-2.1492e-16,0,0.85854,0.85854,0,0,0
6.7853,-2.1287e-16,0,0.85115,0.85115,0,0,0
6.8355,-2.1082e-16,0,0.8437,0.8437,0,0,0
6.8857,-2.0878e-16,0,0.83616,0.83616,0,0,0
6.9358,-2.0673e-16,0,0.82854,0.82854,0,0,0
6.986,-2.0468e-16,0,0.82079,0.82079,0,0,0
7.0362,-2.0263e-16,0,0.81289,0.81289,0,0,0
7.0863,-2.0058e-16,0,0.80481,0.80481,0,0,0
7.1365,-1.9854e-16,0,0.79654,0.79654,0,0,0
7.1867,-1.9649e-16,0,0.7881,0.7881,0,0,0
7.2368,-1.9444e-16,0,0.77949,0.77949,0,0,0
7.287,-1.9239e-16,0,0.7707,0.7707,0,0,0
7.3371,-1.9034e-16,0,0.7617,0.7617,0,0,0
7.3873,-1.883e-16,0,0.75244,0.75244,0,0,0
7.4375,-1.8625e-16,0,0.74298,0.74298,0,0,0
7.4876,-1.842e-16,0,0.73348,0.73348,0,0,0
7.5378,-1.8215e-16,0,0.72416,0.72416,0,0,0
7.588,-1.8011e-16,0,0.71515,0.71515,0,0,0
7.6381,-1.7806e-16,0,0.70641,0.70641,0,0,0
7.6883,-1.7601e-16,0,0.69784,0.69784,0,0,0
7.7385,-1.7396e-16,0,0.68934,0.68934,0,0,0
7.7886,-1.7191e-16,0,0.6809,0.6809,0,0,0
7.8388,-1.6987e-16,0,0.67251,0.67251,0,0,0
7.889,-1.6782e-16,0,0.66415,0.66415,0,0,0
7.9391,-1.6577e-16,0,0.65583,0.65583,0,0,0
7.9893,-1.6372e-16,0,0.64753,0.64753,0,0,0
8.0395,-1.6168e-16,0,0.63924,0.63924,0,0,0
8.0896,-1.5963e-16,0,0.63096,0.63096,0,0,0
8.1398,-1.5758e-16,0,0.62268,0.62268,0,0,0
8.19,-1.5553e-16,0,0.61439,0.61439,0,0,0
8.2401,-1.5348e-16,0,0.60609,0.60609,0,0,0
8.2903,-1.5144e-16,0,0.59777,0.59777,0,0,0
8.3405,-1.4939e-16,0,0.58943,0.58943,0,0,0
8.3906,-1.4734e-16,0,0.58107,0.58107,0,0,0
8.4408,-1.4529e-16,0,0.57269,0.57269,0,0,0
8.4909,-1.4325e-16,0,0.56429,0.56429,0,0,0
8.5411,-1.412e-16,0,0.55587,0.55587,0,0,0
8.5913,-1.3915e-16,0,0.54742,0.54742,0,0,0
8.6414,-1.371e-16,0,0.53895,0.53895,0,0,0
8.6916,-1.3505e-16,0,0.53046,0.53046,0,0,0
8.7418,-1.3301e-16,0,0.52196,0.52196,0,0,0
8.7919,-1.3096e-16,0,0.51344,0.51344,0,0,0
8.8421,-1.2891e-16,0,0.50487,0.50487,0,0,0
8.8923,-1.2686e-16,0,0.49623,0.49623,0,0,0
